Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
OG0015319,Rainbow - Hess Bakken,asset,United States,oil and gas,shut in,48.50877118,-103.3261349,exact,,, , , , , , , ,1.6226634,1.9441963,1.0583332,1.3278445,0.92773503,0.71495897,0.8077898,0.31179798,0.95116824,1.0525897,2.035724,1.4924455
OG0015320,Bear Creek - Hess Bakken,asset,United States,oil and gas,shut in,47.54638961,-102.8979334,exact,,, , , , , , , ,2.3819964,2.5789979,1.1822042,1.563408,1.0959934,0.7975597,0.78096735,0.39318663,1.0855893,1.4658138,2.9771867,2.3898592
OG0015321,New Home - Hess Bakken,asset,United States,oil and gas,shut in,48.49252493,-103.2091328,exact,,, , , , , , , ,1.6474212,1.9644231,1.0609607,1.3377694,0.93133307,0.71780086,0.8142244,0.31891927,0.9574593,1.0583272,2.0468273,1.4959106
OG0015322,Stampede (GC468) - Hess,asset,United States,oil and gas,Operating,27.472,-90.57633333,exact,,, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--
OG0015323,Tubular Bells (MC682) - Hess,asset,United States,oil and gas,Operating,28.26466667,-88.88966667,exact,,, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--
OG0015324,Salsa (GB171) - Hess,asset,United States,oil and gas,Operating,27.78,-92.023,exact,,, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--
OG0015325,Baldpate (GB260) - Hess,asset,United States,oil and gas,Operating,27.75825,-91.9985,exact,,, , , , , , , ,--,--,--,--,--,--,--,--,--,--,--,--
OG0015326,Hoople (Clear Fork) - HEXP,asset,United States,oil and gas,Operating,33.45486023,-101.4506623,exact,,, , , , , , , ,1.6418334,1.0530884,1.5758216,1.2281971,2.3933358,2.937373,2.8827884,2.3796005,1.706174,1.1474988,1.1665657,2.0400395
OG0015327,Washington County - HG,asset,United States,oil and gas,Operating,39.98013275,-80.49331203,exact,,, , , , , , , ,1.1665239,1.2745494,1.0943252,1.2505876,0.48959142,0.7719429,0.96901536,0.64905775,0.6087208,0.81025064,1.3492236,1.3203615
OG0015328,Marshall County - HG,asset,United States,oil and gas,Operating,39.92684336,-80.59572057,exact,,, , , , , , , ,1.1284577,1.2402486,1.0692698,1.2297592,0.482626,0.73031175,0.93354225,0.609439,0.595625,0.7802839,1.2975208,1.283078
