Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
M0553,Kapurdi Coal Mine, ,India,coal,Operating,25.9423,71.344253,Exact,Rajasthan State Minerals and Mining [51.00%]; JSW Energy Ltd [49.00%],Rajasthan State Minerals and Mining [100%],4.64,Surface,,50.0,Lignite,Thermal,5.6,48.29524,42.47874,32.295273,20.270578,9.769735,3.5930212,3.454683,9.485976,19.88434,31.91111,42.326447,48.260414
M0555,Karo Coal Mine, ,India,coal,Operating,23.791654,85.973236,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],2.11,Surface,5.4,60.0,Bituminous,Thermal,11.1,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0555,Karo Coal Mine, ,India,coal,Proposed,23.791654,85.973236,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,5.4,60.0,Bituminous,Thermal,39.4,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0556,Khadia Coal Mine, ,India,coal,Proposed,24.1318,82.7144,Exact,Northern Coalfields Ltd,Coal India Ltd [100.0%],,Surface,0.579,50.0,Subbituminous,Thermal,6.0,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0556,Khadia Coal Mine, ,India,coal,Operating,24.1318,82.7144,Exact,Northern Coalfields Ltd,Coal India Ltd [100.0%],15,Surface,16.4,40.0,Subbituminous,Thermal,13.5,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0557,Khairagura Coal Mine, ,India,coal,Operating,19.2555556,79.26666667,Exact,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],2.36,Surface,12.1,185.0,Subbituminous,Thermal,8.5,41.69524,35.87874,25.695274,13.670578,3.2871263,3.0069788,3.145317,3.0667737,13.28434,25.31111,35.726448,41.66041
M0559,Kuya Coal Mine, ,India,coal,Operating,23.7363,86.4498,Exact,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],2.65,Underground,,300.0,Subbituminous,Thermal,14.0,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0560,Konar Coal Mine, ,India,coal,Operating,24.155314,86.303182,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],6.32,Surface,4.71,60.0,Bituminous,Thermal & Met,33.2,46.595238,40.77874,30.595274,18.570578,8.069736,1.8930211,1.754683,7.785976,18.18434,30.21111,40.62645,46.560413
M0560,Konar Coal Mine, ,India,coal,Shelved,24.155314,86.303182,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,7.2,60.0,Bituminous,Thermal & Met,78.8,46.595238,40.77874,30.595274,18.570578,8.069736,1.8930211,1.754683,7.785976,18.18434,30.21111,40.62645,46.560413
M0561,Koyagudem Coal Mines, ,India,coal,Operating,17.6258,80.4845,Exact,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],3.44,Surface,,50.0,Subbituminous,Thermal,4.1,39.99524,34.17874,23.995275,11.970578,2.4173489,4.706979,4.845317,2.3066738,11.58434,23.61111,34.026447,39.96041
M0562,Krishnashila Coal Mine, ,India,coal,Operating,24.12435195,82.74250031,Exact,Northern Coalfields Ltd,Coal India Ltd [100.0%],7,Surface,8.51,50.0,Lignite,Thermal,8.4,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0563,Kulda Coal Mine, ,India,coal,Operating,22.033526,83.734846,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],21,Surface,6,50.0,Lignite,Thermal,25.2,44.395237,38.57874,28.395275,16.370579,5.8697352,0.9036885,0.91199094,5.585976,15.98434,28.01111,38.42645,44.360413
M0563,Kulda Coal Mine, ,India,coal,Shelved,22.033526,83.734846,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],,Surface,9,50.0,Lignite,Thermal,6.0,44.395237,38.57874,28.395275,16.370579,5.8697352,0.9036885,0.91199094,5.585976,15.98434,28.01111,38.42645,44.360413
M0564,Kusmunda Coal Mine, ,India,coal,Proposed,22.332635,82.666666,Approximate,South Eastern Coalfields Ltd,Coal India Ltd [100.0%],,Surface,18.54,50.0,Subbituminous,Thermal,,44.69524,38.87874,28.695274,16.670578,6.169735,0.83747905,0.8188851,5.8859763,16.28434,28.31111,38.726448,44.66041
M0564,Kusmunda Coal Mine, ,India,coal,Operating,22.332635,82.666666,Exact,South Eastern Coalfields Ltd,Coal India Ltd [100.0%],43.5,Surface,18.54,50.0,Lignite,Thermal,52.2,44.69524,38.87874,28.695274,16.670578,6.169735,0.83747905,0.8188851,5.8859763,16.28434,28.31111,38.726448,44.66041
M0565,Lajkura Coal Mine, ,India,coal,Operating,21.814345,83.901262,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],4.5,Surface,7.3,50.0,Subbituminous,Thermal,5.4,44.19524,38.37874,28.195274,16.170578,5.669735,0.97358346,0.9989861,5.385976,15.78434,27.81111,38.226448,44.16041
M0566,Lakhanpur Coal Mine, ,India,coal,Operating,21.7451,83.8401,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],22.5,Surface,24.52,50.0,Lignite,Thermal,27.0,44.095238,38.27874,28.095274,16.070578,5.569735,1.0138286,1.0476104,5.285976,15.6843405,27.71111,38.12645,44.060413
M0566,Lakhanpur Coal Mine, ,India,coal,Proposed,21.7451,83.8401,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],,Surface,,50.0,Lignite,Thermal,1.8,44.095238,38.27874,28.095274,16.070578,5.569735,1.0138286,1.0476104,5.285976,15.6843405,27.71111,38.12645,44.060413
M0567,Lingaraj Coal Mine, ,India,coal,Operating,20.960432,85.200747,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],16.51,Surface,14.1,272.0,Lignite,Thermal,76.8,43.395237,37.57874,27.395275,15.370579,4.8697352,1.4201593,1.5085757,4.585976,14.984341,27.01111,37.42645,43.360413
M0568,Madan Nagar Block Coal Mine, ,India,coal,Proposed,23.392303,83.211612,Approximate,South Eastern Coalfields Ltd,Coal India Ltd [100.0%],,Surface,25.23,50.0,Lignite,Thermal,14.4,45.79524,39.97874,29.795275,17.770578,7.2697353,1.0963867,0.9629893,6.985976,17.38434,29.41111,39.826447,45.760414
M0569,Magadh Coal Mine, ,India,coal,Operating,23.889479,85.00171,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],15.6,Surface,17.69,110.0,Lignite,Thermal,37.4,46.29524,40.47874,30.295275,18.270578,7.7697353,1.5930212,1.454683,7.485976,17.88434,29.91111,40.326447,46.260414
M0569,Magadh Coal Mine, ,India,coal,Proposed,23.889479,85.00171,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,,50.0,Lignite,Thermal,37.2,46.29524,40.47874,30.295275,18.270578,7.7697353,1.5930212,1.454683,7.485976,17.88434,29.91111,40.326447,46.260414
M0571,Dinesh (Makardhokra-III) Coal Mine, ,India,coal,Operating,20.8764,79.2235,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],1.13,Surface,16.36,50.0,Subbituminous,Thermal,1.4,43.29524,37.47874,27.295275,15.270578,4.7697353,1.4934927,1.5892209,4.485976,14.88434,26.91111,37.326447,43.260414
M0573,Mangrol Valia Coal Mine, ,India,coal,Operating,21.4167,73.1,Exact,Gujarat Industries Power Company,Gujarat Industries Power Co Ltd [100%],2.53,Surface,20.8,50.0,Lignite,Thermal,3.0,43.79524,37.97874,27.795275,15.770578,5.2697353,1.1636995,1.2216791,4.985976,15.38434,27.41111,37.826447,43.760414
M0574,Manikpur Coal Mine, ,India,coal,Operating,22.32047888,82.71690602,Exact,South Eastern Coalfields Ltd,Coal India Ltd [100.0%],5.25,Surface,10.19,50.0,Subbituminous,Thermal,6.3,44.69524,38.87874,28.695274,16.670578,6.169735,0.83747905,0.8188851,5.8859763,16.28434,28.31111,38.726448,44.66041
M0579,Mohanpur Coal Mine, ,India,coal,Proposed,23.786678,86.950299,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],,Surface,4.16,50.0,Subbituminous,Thermal,1.8,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0579,Mohanpur Coal Mine, ,India,coal,Operating,23.786678,86.950299,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],1.08,Surface,1.65,50.0,Subbituminous,Thermal,1.3,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0580,Moher Amlohri Coal Mine, ,India,coal,Operating,24.135,82.599444,Exact,Sasan Power Ltd,Sasan Power Ltd [100%],18.04,Surface,28,50.0,Subbituminous,Thermal,21.6,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0581,Mungoli Nirguda Coal Mine, ,India,coal,Operating,19.894046,79.115559,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],4.17,Surface,12.67,50.0,Lignite,Thermal,5.0,42.29524,36.47874,26.295275,14.270578,3.7811904,2.4069788,2.545317,3.522128,13.88434,25.91111,36.326447,42.260414
M0583,N.T.S.T. Jeenagora Coal Mine, ,India,coal,Operating,23.7028,86.4403,Approximate,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],2.57,Surface,,50.0,Subbituminous,Thermal,3.1,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0585,New Majri Coal Mine, ,India,coal,Operating,20.13479,79.021365,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],1.92,Surface,4.79,50.0,Subbituminous,Thermal,2.3,42.49524,36.67874,26.495275,14.470578,3.9697351,2.2069788,2.345317,3.6977699,14.08434,26.11111,36.526447,42.46041
M0587,Neyveli I A Coal Mine, ,India,coal,Operating,11.57352,79.51781,Exact,NLC India Ltd,NLC India Ltd [100%],5.051,Surface,,50.0,Lignite,Thermal,6.1,33.99524,28.17874,17.995275,5.970578,4.537602,10.706979,10.845317,4.814024,5.58434,17.61111,28.02645,33.96041
M0588,Neyveli I Coal Mine, ,India,coal,Operating,11.571182,79.503738,Exact,NLC India Ltd,NLC India Ltd [100%],7.144,Surface,24.69,90.0,Lignite,Thermal,13.9,33.99524,28.17874,17.995275,5.970578,4.537602,10.706979,10.845317,4.814024,5.58434,17.61111,28.02645,33.96041
M0589,Neyveli II Coal Mine, ,India,coal,Operating,11.520268,79.475537,Exact,NLC India Ltd,NLC India Ltd [100%],9.324,Surface,27,90.0,Lignite,Thermal,18.2,33.895237,28.078741,17.895275,5.8705783,4.6311507,10.806979,10.945317,4.914024,5.48434,17.51111,27.926449,33.860413
M0590,Neyveli III Coal Mine, ,India,coal,Proposed,11.516278,79.429398,Approximate,NLC India Ltd,NLC India Ltd [100%],,Surface,39,90.0,Lignite,Thermal,22.4,33.895237,28.078741,17.895275,5.8705783,4.6311507,10.806979,10.945317,4.914024,5.48434,17.51111,27.926449,33.860413
M0591,Nigahi Coal Mine, ,India,coal,Proposed,24.135,82.599444,Exact,Northern Coalfields Ltd,Coal India Ltd [100.0%],,Surface,5.64,50.0,Subbituminous,Thermal,3.0,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0591,Nigahi Coal Mine, ,India,coal,Operating,24.135,82.599444,Exact,Northern Coalfields Ltd,Coal India Ltd [100.0%],22.5,Surface,30.18,250.0,Subbituminous,Thermal,97.9,46.49524,40.67874,30.495275,18.470577,7.969735,1.7930211,1.654683,7.685976,18.08434,30.11111,40.526447,46.46041
M0593,Niljai Coal Mine, ,India,coal,Proposed,19.9957,79.0825,Approximate,Western Coalfields Ltd,Coal India Ltd [100.0%],,Surface,,50.0,Subbituminous,Thermal,0.5,42.395237,36.57874,26.395275,14.370579,3.8747387,2.306979,2.445317,3.609225,13.98434,26.01111,36.42645,42.360413
M0593,Niljai Coal Mine, ,India,coal,Operating,19.9957,79.0825,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],4.45,Surface,17.61,50.0,Subbituminous,Thermal,5.3,42.395237,36.57874,26.395275,14.370579,3.8747387,2.306979,2.445317,3.609225,13.98434,26.01111,36.42645,42.360413
M0594,North Tisra South Tisra Coal Mine, ,India,coal,Operating,23.729089,86.4431996,Approximate,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],6.05,Surface,8,244.0,Lignite,Thermal,26.3,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0595,North Urimari Birsa Coal Mine, ,India,coal,Operating,23.701948,85.293923,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],2.67,Surface,2.5,140.0,Subbituminous,Thermal,7.6,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0595,North Urimari Birsa Coal Mine, ,India,coal,Proposed,23.701948,85.293923,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,2.5,140.0,Lignite,Thermal,12.0,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0598,Pachhwara (North) Coal Mine, ,India,coal,Operating,24.474744,87.476437,Approximate,West Bengal Power Development Corp Ltd,The West Bengal Power Development Corp Ltd [100%],9.08,Surface,12.65,50.0,Lignite,Thermal,10.9,46.895237,41.07874,30.895275,18.870579,8.369735,2.193021,2.054683,8.085977,18.48434,30.51111,40.92645,46.860413
M0599,Pachhwara (South) Coal Mine, ,India,coal,Proposed,24.500218,87.483347,Approximate,Neyveli Uttar Pradesh Power Ltd,NLC India Ltd [51.0%]; Uttar Pradesh Rajya Vidyut Utpadan Nigam Ltd [49.0%],,Surface,7.15,50.0,Subbituminous,Thermal,10.8,46.895237,41.07874,30.895275,18.870579,8.369735,2.193021,2.054683,8.085977,18.48434,30.51111,40.92645,46.860413
M0600,Padmapur Coal Mine, ,India,coal,Mothballed,20.030397,79.314233,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],0.45,Surface,7.33,50.0,Subbituminous,Thermal,0.5,42.395237,36.57874,26.395275,14.370579,3.8747387,2.306979,2.445317,3.609225,13.98434,26.01111,36.42645,42.360413
M0601,Pakri Barwadih Coal Mine, ,India,coal,Operating,23.881918,85.233799,Exact,NTPC Ltd,NTPC Ltd [100%],8.88,Surface,46.26,50.0,Lignite,Thermal,10.7,46.29524,40.47874,30.295275,18.270578,7.7697353,1.5930212,1.454683,7.485976,17.88434,29.91111,40.326447,46.260414
M0603,Parbatpur Coal Mine, ,India,coal,Shelved,20.7152778,86.375,Exact,Oil and Natural Gas Corporation Limited; Coal India Limited; Steel Authority of India [SAIL],Oil and Natural Gas Corporation Limited [100%],,Underground & Surface,8.65,430.0,Subbituminous,Thermal,12.1,43.095238,37.27874,27.095274,15.070579,4.569735,1.6509758,1.7609787,4.285976,14.6843405,26.71111,37.12645,43.060413
M0604,Parsa East And Kanta Basan Coal Mine, ,India,coal,Operating,22.83795,82.81401,Exact,Rajasthan Rajya Vidyut Utpadan Nigam Ltd,Rajasthan Rajya Vidyut Utpadan Nigam Ltd [100%],15,Surface,27.1,50.0,Lignite,Thermal,18.0,45.19524,39.37874,29.195274,17.170578,6.669735,0.8368531,0.76989216,6.3859763,16.78434,28.81111,39.226448,45.16041
M0606,Penganga Coal Mine, ,India,coal,Operating,19.862222,79.139166,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],6.3,Surface,7.8,50.0,Subbituminous,Thermal,7.6,42.29524,36.47874,26.295275,14.270578,3.7811904,2.4069788,2.545317,3.522128,13.88434,25.91111,36.326447,42.260414
M0607,Muraidi Phularitand Coal Mine, ,India,coal,Operating,23.781738,86.227241,Exact,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],2.2,Surface,,50.0,Subbituminous,Thermal,2.6,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0611,Purnadih Coal Mine, ,India,coal,Operating,23.7083,84.9861,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],0.73,Surface,4.3,50.0,Subbituminous,Thermal,0.9,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0612,Rabodh Coal Mine, ,India,coal,Proposed,23.727729,85.409253,Approximate,Rashtriya Ispat Nigam Ltd,Rashtriya Ispat Nigam Ltd [100%],,Surface,6.04,50.0,Subbituminous,Thermal,3.0,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0613,Radhikapur (East) Coal Mine, ,India,coal,Proposed,20.966577,84.900043,Exact,EMIL Mines and Mineral Resources Ltd,EMIL Mines and Mineral Resources Ltd [100%],,Surface,10.16,50.0,Subbituminous,Thermal,6.0,43.395237,37.57874,27.395275,15.370579,4.8697352,1.4201593,1.5085757,4.585976,14.984341,27.01111,37.42645,43.360413
M0614,Radhikapur (West) Coal Mine, ,India,coal,Proposed,20.983213,84.883482,Exact,Vedanta Ltd,Vedanta Ltd [100%],,Surface,10.29,275.0,Subbituminous,Thermal,27.9,43.395237,37.57874,27.395275,15.370579,4.8697352,1.4201593,1.5085757,4.585976,14.984341,27.01111,37.42645,43.360413
M0617,Rajmahal Coal Mine, ,India,coal,Operating,25.038,87.3538,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],16,Surface,,200.0,Subbituminous,Thermal,60.0,47.395237,41.57874,31.395275,19.370579,8.869735,2.693021,2.554683,8.585977,18.98434,31.01111,41.42645,47.360413
M0618,Ramagundam I Coal Mine, ,India,coal,Operating,18.666357,79.539274,Exact,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],3.3,Surface,9.23,50.0,Subbituminous,Thermal,4.0,41.095238,35.27874,25.095274,13.070579,2.892575,3.606979,3.745317,2.7109323,12.6843405,24.71111,35.12645,41.060413
M0619,Ramagundam II Coal Mine, ,India,coal,Operating,18.6782,79.5406,Approximate,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],2.41,Surface,22.56,250.0,Subbituminous,Thermal,10.5,41.095238,35.27874,25.095274,13.070579,2.892575,3.606979,3.745317,2.7109323,12.6843405,24.71111,35.12645,41.060413
M0620,Ramagundam III Coal Mine, ,India,coal,Operating,18.6976,79.5352,Exact,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],8.16,Surface,14,170.0,Subbituminous,Thermal,26.9,41.095238,35.27874,25.095274,13.070579,2.892575,3.606979,3.745317,2.7109323,12.6843405,24.71111,35.12645,41.060413
M0621,Ravindrakhani Coal Mine, ,India,coal,Mothballed,18.92721975,79.4894936,Exact,The Singareni Collieries Co Ltd,The Singareni Collieries Co Ltd [100%],2,Surface,,50.0,Subbituminous,Thermal,2.4,41.29524,35.47874,25.295275,13.270578,3.0136466,3.4069788,3.545317,2.8191006,12.88434,24.91111,35.326447,41.260414
M0622,Religara Coal Mine, ,India,coal,Operating,23.8617,85.5569,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],0.5,Surface,,50.0,Subbituminous,Thermal,0.6,46.29524,40.47874,30.295275,18.270578,7.7697353,1.5930212,1.454683,7.485976,17.88434,29.91111,40.326447,46.260414
M0623,Rohini Coal Mine, ,India,coal,Operating,23.685074,84.989074,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],0.31,Surface,,65.0,Subbituminous,Thermal,0.5,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0623,Rohini Coal Mine, ,India,coal,Shelved,23.685074,84.989074,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,,65.0,Subbituminous,Thermal,4.1,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0624,Rohini Karkatta Coal Mine, ,India,coal,Operating,23.685074,84.989074,Approximate,Central Coalfields Ltd,Coal India Ltd [100.0%],0.31,Surface,,50.0,Lignite,Thermal,0.4,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0625,Rohne Coal Mine, ,India,coal,Proposed,23.784197,85.309898,Exact,Rohne Coal Co Ltd,Rohne Coal Co Ltd [100%],,Surface,,60.0,Bituminous,Thermal,42.0,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0626,Samleswari Coal Mine, ,India,coal,Operating,21.805789,83.903847,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],6.44,Surface,13.35,50.0,Lignite,Thermal,7.7,44.19524,38.37874,28.195274,16.170578,5.669735,0.97358346,0.9989861,5.385976,15.78434,27.81111,38.226448,44.16041
M0627,Sanghamitra Coal Mine, ,India,coal,Proposed,23.889479,85.00171,Approximate,Central Coalfields Ltd,Coal India Ltd [100.0%],,Surface,,50.0,Lignite,Thermal,24.0,46.29524,40.47874,30.295275,18.270578,7.7697353,1.5930212,1.454683,7.485976,17.88434,29.91111,40.326447,46.260414
M0628,Sarisatolli Coal Mine, ,India,coal,Operating,23.799677,87.045467,Exact,RPSG Group,RPSG Group [100%],1.68,Surface,6.7,50.0,Subbituminous,Thermal,2.0,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0629,Sasti OC Coal Mine, ,India,coal,Proposed,19.784722,79.308333,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],,Surface,11.2,50.0,Subbituminous,Thermal,,42.19524,36.37874,26.195274,14.170578,3.6919231,2.5069788,2.645317,3.4393127,13.78434,25.81111,36.226448,42.16041
M0629,Sasti OC Coal Mine, ,India,coal,Operating,19.81311025,79.3183321,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],1.46,Surface,9.19,50.0,Subbituminous,Thermal,1.8,42.19524,36.37874,26.195274,14.170578,3.6919231,2.5069788,2.645317,3.4393127,13.78434,25.81111,36.226448,42.16041
M0630,Selected Dhori Group of Mines, ,India,coal,Operating,23.775,85.5417,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],1.38,Surface,3.15,50.0,Subbituminous,Thermal,1.7,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0631,Sendra Bansjora Coal Mine, ,India,coal,Operating,23.793355,86.35049,Exact,Bharat Coking Coal Ltd,Coal India Ltd [100.0%],0.73,Surface,,60.0,Bituminous,,3.8,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0632,Siarmal Coal Mine, ,India,coal,Mothballed,22.043469,83.733619,Exact,Mahanadi Coalfields Ltd,Coal India Ltd [100.0%],0,Surface,22.9,50.0,Lignite,Thermal,0.0,44.395237,38.57874,28.395275,16.370579,5.8697352,0.9036885,0.91199094,5.585976,15.98434,28.01111,38.42645,44.360413
M0633,Singhori Coal Mine, ,India,coal,Operating,21.276666,79.1275,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],1.12,Surface,4.25,50.0,Subbituminous,Thermal,1.3,43.69524,37.87874,27.695274,15.670578,5.169735,1.2227705,1.2885219,4.885976,15.28434,27.31111,37.726448,43.66041
M0634,Sonepur Bazari Coal Mine, ,India,coal,Operating,23.688231,87.223763,Exact,Eastern Coalfields Ltd,Coal India Ltd [100.0%],11,Surface,22.94,245.0,Lignite,Thermal,47.9,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0636,Tadicherla Coal Mine, ,India,coal,Operating,18.523763,79.749677,Exact,Telangana State Power Generation Corporation Ltd,Telangana State Power Generation Corp Ltd [100%],2.21,Surface,9.06,50.0,Subbituminous,Thermal,2.7,40.895237,35.07874,24.895275,12.870579,2.7828975,3.806979,3.945317,2.614158,12.48434,24.51111,34.92645,40.860413
M0637,Tadkeshwar Lignite Mine, ,India,coal,Operating,21.357159,73.06986,Exact,Gujarat Mineral Development Co Ltd,Gujarat Mineral Development Co Ltd [100%],0.9,Surface,,50.0,Lignite,Thermal,1.1,43.79524,37.97874,27.795275,15.770578,5.2697353,1.1636995,1.2216791,4.985976,15.38434,27.41111,37.826447,43.760414
M0638,Takli-Jena-Bellora (North & South) Coal Mines, ,India,coal,Proposed,20.180728,79.083289,Exact,Aurobindo Reality and Infrastructure,Aurobindo Reality and Infrastructure [100%],,Underground & Surface,9.36,50.0,Lignite,Thermal,1.8,42.595238,36.77874,26.595274,14.570579,4.069735,2.106979,2.245317,3.7913182,14.18434,26.21111,36.62645,42.560413
M0640,Talaipalli Coal Mine, ,India,coal,Operating,22.17758,83.355201,Exact,NTPC Ltd,NTPC Ltd [100%],2.4,Underground & Surface,23.49,60.0,Subbituminous,Thermal,3.2,44.595238,38.77874,28.595274,16.570578,6.069735,0.8549048,0.84542614,5.785976,16.18434,28.21111,38.62645,44.560413
M0641,Tara (East & West) Coal Mine, ,India,coal,Proposed,23.45338,87.23919,Approximate,West Bengal Power Development Corp Ltd,The West Bengal Power Development Corp Ltd [100%],,Surface,18,50.0,Subbituminous,Thermal,4.8,45.895237,40.07874,29.895275,17.870579,7.3697352,1.1930212,1.054683,7.085976,17.48434,29.51111,39.92645,45.860413
M0642,Tetariakhar Coal Mine, ,India,coal,Operating,23.708769,84.98655,Exact,Central Coalfields Ltd,Coal India Ltd [100.0%],0.91,Surface,,50.0,Subbituminous,Thermal,1.1,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0643,Tokisud North Coal Mine, ,India,coal,Proposed,23.701,85.231,Approximate,NMDC Ltd,NMDC Ltd [100%],,Surface,5.85,220.0,Lignite,Thermal,8.1,46.095238,40.27874,30.095276,18.070578,7.569735,1.3930211,1.254683,7.285976,17.68434,29.71111,40.12645,46.060413
M0644,Tubed Coal Mine, ,India,coal,Operating,23.82119,84.57721,Approximate,Damodar Valley Corporation,Damodar Valley Corp [100%],,Surface,4.6,230.0,Lignite,Thermal,25.2,46.19524,40.37874,30.195274,18.170578,7.669735,1.4930211,1.354683,7.385976,17.78434,29.81111,40.226448,46.16041
M0645,Ukni Deep Coal Mine, ,India,coal,Operating,20.020678,79.0678333,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],1.76,Surface,12.85,114.0,Subbituminous,Thermal,4.2,42.395237,36.57874,26.395275,14.370579,3.8747387,2.306979,2.445317,3.609225,13.98434,26.01111,36.42645,42.360413
M0647,Umrer Coal Mine, ,India,coal,Operating,20.845833,79.271666,Exact,Western Coalfields Ltd,Coal India Ltd [100.0%],3.55,Surface,,50.0,Subbituminous,Thermal,4.3,43.19524,37.37874,27.195274,15.170578,4.669735,1.5709758,1.6738819,4.3859763,14.78434,26.81111,37.226448,43.16041
