Unit ID,Unit Name,Unit type,Country,Fuel type,Status,Latitude,Longitude,Location accuracy,Owner,Parent,Production (Mtpa),Mine Type,Mine Size (Km2),Mine Depth (m),Coal Type,Coal Grade,GEM Coal Mine Methane Emissions Estimate (MCM/yr),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12
M1110,Cuncaota Coal Mine, ,China,coal,Operating,39.474731,110.067578,Exact,China Shenhua Energy Company Shendong Coal Branch,National Energy Investment Group,2.4,Underground,22.64,456.0,Bituminous,Thermal,38.0,0,0,0,0,0,0,0,0,0,0,0,0
M1110,Jinfeng Cuncaota Coal Mine, ,China,coal,Operating,39.487844,110.057498,Exact,China Shenhua Energy,China Energy,,Underground,16.5,456.0,Bituminous,Thermal,71.2,0,0,0,0,0,0,0,0,0,0,0,0
M1111,Daheng Coal Mine, ,China,coal,Operating,39.460344,112.478333,Exact,Shanxi Shuozhou Pinglu Longkuang Daheng Coal Industry Company,Shandong Energy [80%]; Others [20%],,Underground,6.9097,456.0,Bituminous,Thermal,57.0,0,0,0,0,0,0,0,0,0,0,0,0
M1112,Dananhu No. 7 Mine, ,China,coal,Operating,42.383,93.0205,Exact,Guotou Hami Eenergy Development Company,China Reform Holdings Company [36%]; China Chengtong Holdings Group [20%]; China Coal [29%]; China Energy [15%],,Underground,85.37,456.0,Bituminous,Thermal,190.0,0,0,0,0,0,0,0,0,0,0,0,0
M1114,Daning Coal Mine, ,China,coal,Operating,35.571108,112.407194,Exact,Shanxi Yamei Daning Energy Company,China Resources Holdings,,Underground,38.83,456.0,Anthracite,Thermal,112.4,0,0,0,0,0,0,0,0,0,0,0,0
M1115,Donghuantuo Coal Mine, ,China,coal,Operating,39.647378,118.002442,Exact,Kailuan Group,Kailuan Group,,Underground,52.197,456.0,Bituminous,Met,71.2,0,0,0,0,0,0,0,0,0,0,0,0
M1116,Dongming Surface Mine, ,China,coal,Operating,49.413808,119.666179,Exact,Hulun Buir Dongming Mining Industry,Yuntianhua Group,,Surface,4.009,50.0,Lignite,Thermal,3.6,0,0,0,0,0,0,0,0,0,0,0,0
M1117,Dongpang Coal Mine, ,China,coal,Operating,37.243212,114.461098,Exact,Jizhong Energy Resources Company,Jizhong Energy Group,,Underground,44.2963,200.0,Bituminous,Met,39.9,0,0,0,0,0,0,0,0,0,0,0,0
M1118,Dongqu Coal Mine, ,China,coal,Operating,37.909458,112.192016,Exact,Shanxi Coking Coal Energy Group,Shanxi Coking Coal Group,,Underground,59.9,456.0,Bituminous,Met,57.0,0,0,0,0,0,0,0,0,0,0,0,0
M1119,Duanwang Coal Mine, ,China,coal,Operating,37.951075,112.963083,Exact,Shouyang Duanwang Coal Chemical Company,Jizhong Energy Group,,Underground,36.9767,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1120,Duerping Coal Mine, ,China,coal,Operating,37.827788,112.377408,Exact,Shanxi Coking Coal Energy Group,Shanxi Coking Coal Group,,Underground,69.77,456.0,Bituminous,Met,61.0,0,0,0,0,0,0,0,0,0,0,0,0
M1121,Fangezhuang Coal Mine, ,China,coal,Operating,39.646399,118.432769,Exact,Kailuan Energy Chemical Company,Kailuan Group,,Underground,32.3298,456.0,Bituminous,Met,76.0,0,0,0,0,0,0,0,0,0,0,0,0
M1122,Fugu Qinglongsi Coal Mine, ,China,coal,Operating,39.123121,110.544904,Exact,Yulin Shenhua Energy,China Energy [36.6%]; Shaanxi Coal and Chemical Industry Group [17.96%]; Fugu State-Owned Asset Management Company [21.46%]; Others [23.98%],,Underground,50.3766,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1123,Gaozhuang Coal Mine, ,China,coal,Operating,34.853724,117.027809,Exact,Zaozhuang Mining Group,Shandong Energy,,Underground,33.1503,600.0,Bituminous,Thermal,52.9,0,0,0,0,0,0,0,0,0,0,0,0
M1124,Gengcun Coal Mine, ,China,coal,Operating,34.736678,111.763781,Exact,Henan Dayou Energy,Yima Coal Industry Group,,Underground,12.7,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1125,Guandi Coal Mine, ,China,coal,Operating,37.816775,112.407005,Exact,Shanxi Coking Coal Energy Group,Shanxi Coking Coal Group,,Underground,104.5,456.0,Bituminous,Met,61.7,0,0,0,0,0,0,0,0,0,0,0,0
M1126,Guantun Coal Mine, ,China,coal,Operating,36.984123,109.55498,Exact,Yan'an Hualong Coal Industry Company,Hong Kong Tianrong Investment and Trade Company [87.12%]; Shaanxi Hualong Energy Investment Group [12.88%）,,Underground,110.198,456.0,Bituminous,Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1127,Gubei Coal Mine, ,China,coal,Operating,32.821599,116.543629,Exact,Huaizhe Coal & Electricity Company,Huaihe Energy,,Underground,34.0139,1000.0,Bituminous,Thermal & Met,82.4,0,0,0,0,0,0,0,0,0,0,0,0
M1128,Guojiawan Coal Mine, ,China,coal,Operating,39.278743,110.39397,Exact,Yulin Shenhua Energy,China Energy [37%]; Shaanxi Coal and Chemical Group [18%]; Fugu State-Owned Asset Management and Operation Company [21%]; Others [24%],,Underground,119.21,456.0,Bituminous,Thermal,126.7,0,0,0,0,0,0,0,0,0,0,0,0
M1129,Hanjiawan Coal Mine, ,China,coal,Operating,39.405763,110.187891,Exact,Shanbei Mining Hanjiawan Coal Company,Shaanxi Coal and Chemical Industry Group,,Underground,12.42,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1130,Hexi Coal Mine, ,China,coal,Operating,37.349322,110.973853,Exact,Shanxi Fenxi Mining Group,Shanxi Coking Coal Group,,Underground,18.908,456.0,Bituminous,Thermal,44.3,0,0,0,0,0,0,0,0,0,0,0,0
M1131,Hongfeng Surface Mine, ,China,coal,Operating,39.899371,110.040952,Exact,Ordos Hongfeng Coal Company,Ordos Hongfeng Coal Company,,Surface,10.782,90.0,Bituminous,Thermal,27.3,0,0,0,0,0,0,0,0,0,0,0,0
M1132,Hou'an Coal Mine, ,China,coal,Operating,39.491347,112.434072,Exact,Shanxi Shuozhou Pinglu District Houan Coal Company,Shanxi Shuozhou Pinglu District Houan Coal Company,,Underground,4.8336,456.0,Bituminous,Thermal,79.2,0,0,0,0,0,0,0,0,0,0,0,0
M1133,Huajian Surface Mine, ,China,coal,Operating,39.744641,110.362034,Exact,Inner Mongolia Beilian Power Energy Development Company,China Huaneng [70%]; Guangdong Energy Group [20%]; China Energy [10%],,Surface,57.391,100.0,Bituminous,Thermal,23.7,0,0,0,0,0,0,0,0,0,0,0,0
M1134,Huale Coal Mine, ,China,coal,Operating,26.503592,105.2108,Exact,Liupanshui Huale Coal Industry Company,Guizhou Panjiang Coal and Electricity Group,,Underground,53,456.0,Bituminous,,14.2,0,0,0,0,0,0,0,0,0,0,0,0
M1134,Huale Coal Mine, ,China,coal,Proposed,26.503592,105.2108,Exact,Liupanshui Huale Coal Industry Company,Guizhou Panjiang Coal and Electricity Group,,Underground,53,456.0,Bituminous,,33.2,0,0,0,0,0,0,0,0,0,0,0,0
M1135,Huaning Coal Mine, ,China,coal,Operating,35.785958,110.705127,Exact,Shanxi Huaning Coking Coal Company,China Coal [51%] Shanxi Xiangning Coking Coal Group [49%],,Underground,24.8147,750.0,Bituminous,Thermal & Met,56.8,0,0,0,0,0,0,0,0,0,0,0,0
M1136,Huarui Coal Mine, ,China,coal,Operating,36.967822,111.481275,Exact,Beijing Huarui Century Energy Investment Company,Beijing Huarui Century Holding Group,,Surface,17.876,60.0,Bituminous,Met,11.7,0,0,0,0,0,0,0,0,0,0,0,0
M1137,Huating Coal Mine, ,China,coal,Operating,35.222153,106.67059,Exact,Gansu Huating Coal and Electricity Company,China Huaneng,,Underground,10.89,456.0,Bituminous,Thermal,52.2,0,0,0,0,0,0,0,0,0,0,0,0
M1138,Huaxia Coal Mine, ,China,coal,Operating,39.712192,112.734242,Exact,Shanxi Shanyin Huaxia Coal Industry Company,Shanxi Shanyin Huaxia Coal Industry Company,,Underground,14.3099,1400.0,Bituminous,Thermal,66.4,0,0,0,0,0,0,0,0,0,0,0,0
M1139,Huilong Surface Mine, ,China,coal,Operating,39.479599,111.230021,Approximate,Inner Mongolia Hengdong Huilong Coal Company,Hengdong Energy Group [83.61%]; Others [16.39%],,Surface,7.63,250.0,Bituminous,Thermal,65.6,0,0,0,0,0,0,0,0,0,0,0,0
M1140,Huoerxinhe Coal Mine, ,China,coal,Operating,36.102877,112.924414,Exact,Shanxi Huo'erxinhe Coal Industry Company,Shanxi Coking Coal Group,,Underground,71.39,400.0,Bituminous,Thermal,59.5,0,0,0,0,0,0,0,0,0,0,0,0
M1143,Huolinhe North Surface Mine No. 3, ,China,coal,Operating,45.536522,119.609267,Exact,Huolinhe Opencut Coal Industry Corporation Limited Of Inner Mongolia,State Power Investment Corporation [SPIC] [38.49%]; Inner Mongolia Huolinhe Coal Industry Group [26.47%]; Others [35.04%],,Surface,6.2,172.0,Lignite,Thermal,24.6,0,0,0,0,0,0,0,0,0,0,0,1
M1144,Huoluowan Coal Mine, ,China,coal,Operating,39.442523,110.034952,Exact,Shendong Tianlong Group,China Energy,,Underground,13.2,456.0,Bituminous,Thermal,60.2,0,0,0,0,0,0,0,0,0,0,0,0
M1145,Huoshizui Coal Mine, ,China,coal,Operating,35.068148,108.06339,Exact,Shaanxi Huoshizui Coal Mine Company,Hebei Zhongda Group,,Underground,35.0643,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1146,Jiaguo Coal Mine, ,China,coal,Proposed,36.941878,112.1546,Exact,Shanxi Fenxi Zhengxin Coking Coal Company,Shanxi Coking Coal Group [30.32%]; China Cinda Asset Management Company[18.36%]; China Huarong Asset Management Company [1.43%]; China Construction Bank [1.14%]; Shanxi Qinxin Energy Group [49%）,,Underground,19.99,456.0,Bituminous,Met,28.5,0,0,0,0,0,0,0,0,0,0,0,0
M1147,Jianxin Coal Mine, ,China,coal,Operating,35.563016,109.023145,Exact,Shaanxi Jianxin Coal Chemical Company,Shaanxi Coal and Chemical Industry Group,,Underground,41.9796,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1148,Jilin Gol No. 2 Surface Mine, ,China,coal,Proposed,44.315907,117.252294,Exact,Inner Mongolia Jilin Gol No. 2 Open Pit Mine Company,Liaoning Tiefa Energy [27.82%]; China Cinda Asset Management Company [12.18%]; Liaoning Chuncheng Industry & Trade Group [35%]; Beijing Fengjia Investment Company [25%],,Surface,50.6,72.0,Lignite,Thermal,22.1,0,0,0,0,0,0,0,0,0,0,0,1
M1149,Jinfeng Coal Mine, ,China,coal,Operating,37.630109,106.849605,Exact,National Energy Investment Group Ningxia Coal Industry Company,China Energy [51%]; Others [49%],,Underground,35,456.0,Bituminous,Thermal,69.7,0,0,0,0,0,0,0,0,0,0,0,0
M1150,Jingfang Coal Mine, ,China,coal,Operating,36.058758,113.0476,Exact,Shanxi Changzhi Jingfang Coal Industry Company,Shanxi Coking Coal Group （43%]; Changzhi Shangdang District State-Owned Capital Investment Comp （25%]; Other [32%],,Underground,30.7229,500.0,Bituminous,Thermal,49.3,0,0,0,0,0,0,0,0,0,0,0,0
M1151,Jinhuagong Coal Mine, ,China,coal,Operating,40.109769,113.16219,Exact,Jinneng Coal Mine Group,Jinneng Group,,Underground,40,27.0,Bituminous,Thermal,6.9,0,0,0,0,0,0,0,0,0,0,0,0
M1152,Jining Coal Mine, ,China,coal,Operating,35.802002,110.580986,Exact,Huajin Coking Coal Company,Shanxi Coking Coal Group,,Underground,17.6843,456.0,Bituminous,Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1153,Jining No. 2 Coal Mine, ,China,coal,Operating,35.358761,116.656872,Exact,Yanzhou Coal Mining Company,Shandong Energy,,Underground,87.1,456.0,Bituminous,Thermal,61.7,0,0,0,0,0,0,0,0,0,0,0,0
M1154,Jinjiaqu Coal Mine, ,China,coal,Operating,37.557738,106.866842,Exact,Shenhua Ningxia Coal Industry Group,China Energy [51%]; Ningxia State-Owned Asset Operation Group [49%）,,Underground,26.886,456.0,Bituminous,Thermal & Met,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1155,Jinzhengtai Surface Mine, ,China,coal,Operating,39.868788,111.337833,Exact,Zhungeer Jinzhengtai Coal Company,Shandong Energy,,Surface,9.5842,189.0,Bituminous,Thermal,46.3,0,0,0,0,0,0,0,0,0,0,0,0
M1156,Junde Coal Mine, ,China,coal,Operating,47.189119,130.239966,Exact,Heilongjiang Longmei Mining Industry Group Hegang Branch,Heilongjiang Longmei Mining Group,,Underground,19.6,700.0,Bituminous,Met,74.3,0,0,0,0,0,0,0,0,0,0,0,0
M1157,Kaiyuan Coal Mine, ,China,coal,Operating,37.962314,113.029653,Exact,Shouyang Kaiyuan Mining Company,Huayang New Material Technology Group,,Underground,27.9,456.0,Anthracite,Thermal,84.3,0,0,0,0,0,0,0,0,0,0,0,0
M1158,Kekegai Coal Mine, ,China,coal,Proposed,38.431304,109.315019,Exact,Shaanxi Yanchang Petroleum Yulin Kekegai Coal Industry Company,Shaanxi Yanchang Petroleum Group,,Underground,176.68,456.0,Bituminous,,158.3,0,0,0,0,0,0,0,0,0,0,0,0
M1159,Liang Bei No.2 Coal Mine, ,China,coal,Operating,34.093458,113.515956,Exact,China Pingmei Shenma Group,China Pingmei Shenma Energy and Chemical Group,,Underground,25.76,456.0,Bituminous,Met,19.0,0,0,0,0,0,0,0,0,0,0,0,0
M1160,Liangbaosi Coal Mine, ,China,coal,Operating,35.575985,116.19841,Exact,Feicheng Mining Group Liangbaosi Energy,Shandong Energy,,Underground,95.28,456.0,Bituminous,Thermal & Met,52.2,0,0,0,0,0,0,0,0,0,0,0,0
M1161,Liangjiaqi Coal Mine, ,China,coal,Operating,39.407908,111.324533,Exact,Shanxi Xinzhou Shenda Liangjiaqi Coal Industry Company,Shanxi Xinzhou Shenda Energy Group,,Surface,16.953,60.0,Bituminous,Thermal,11.7,0,0,0,0,0,0,0,0,0,0,0,0
M1162,Lijiata Coal Mine, ,China,coal,Operating,39.383713,110.105544,Exact,Inner Mongolia Lijiata Coal Mine,Inner Mongolia Autonomous Region Prison Administration,,Underground,16.3522,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1163,Linglu Coal Mine, ,China,coal,Operating,49.450319,117.743275,Exact,Zhalai Nuoer Coal Industry Company,China Huaneng,,Underground,12.35,456.0,Lignite,Thermal,20.0,0,0,0,0,0,0,0,0,0,0,0,0
M1164,Lingquan Coal Mine, ,China,coal,Operating,49.484131,117.695322,Exact,Zhalai Nuoer Coal Industry Company,China Huaneng,,Underground,31.1,456.0,Lignite,Thermal,25.6,0,0,0,0,0,0,0,0,0,0,0,0
M1165,Lingxin Coal Mine, ,China,coal,Operating,38.082804,106.64308,Exact,National Energy Investment Group Ningxia Coal Industry Company,China Energy,,Underground,12.09,456.0,Bituminous,Thermal,61.7,0,0,0,0,0,0,0,0,0,0,0,0
M1166,Linyou Cuimu Coal Mine, ,China,coal,Operating,34.862799,107.844317,Exact,Shaanxi Yonglong Energy Development Company,Shaanxi Investment Group [30.15%]; Dangling Group [55%]; Others [14.85%],,Underground,49.52,456.0,Bituminous,Thermal,57.0,0,0,0,0,0,0,0,0,0,0,0,0
M1167,Liuta Coal Mine, ,China,coal,Operating,39.493392,110.089764,Exact,China Energy Shendong Coal Group,China Energy [69%]; HKSCC Nominees Limited [17%]; Others [14%],,Underground,13.6185,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1168,Liuwan Coal Mine, ,China,coal,Operating,37.073852,111.536608,Exact,Shanxi Fenxi Mining Group,Shanxi Coking Coal Group,,Underground,75.33,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1169,Longquan Coal Mine, ,China,coal,Operating,38.1723,111.773122,Exact,Taiyuan Coal Gasification Longquan Energy Development Company,Jinneng Group [25%]; China Coal Group [49%]; Others [26%],,Underground,35.2373,456.0,Bituminous,Thermal & Met,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1170,Lu'an Licun Coal Mine, ,China,coal,Operating,36.088815,112.862814,Exact,Shanxi Lu'an Mining Group Cilinshan Coal Industrial Company,Lu'an Chemical Group,,Underground,32.23,456.0,Bituminous,Thermal & Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1171,Lu’an Xinjiang Surface Coal Mine, ,China,coal,Operating,43.136922,92.663222,Approximate,Lu'an Xinjiang Coal Chemical Group,Lu'an Chemical Group,,Surface,7.1623,60.0,Bituminous,Thermal,11.7,0,0,0,0,0,0,0,0,0,0,0,0
M1172,Lucun No.1 Coal Mine, ,China,coal,Operating,35.867195,108.833981,Exact,Fuxian Mining Development Company,Yan’an Energy & Chemical Group [51%]; China Huadian [49%],,Underground,133.66,456.0,Bituminous,,38.0,0,0,0,0,0,0,0,0,0,0,0,0
M1173,Luzigou Coal Mine, ,China,coal,Operating,39.81845,112.961858,Exact,Zhongneng Power Industry Fuel Company,Shanxi Huairen Zhongneng Luzigou Coal Industry Company,,Underground,17.0557,1150.0,Bituminous,Thermal & Met,63.9,0,0,0,0,0,0,0,0,0,0,0,0
M1174,Lvjiatuo Coal Mine, ,China,coal,Operating,39.664562,118.386475,Exact,Kailuan Energy Chemical Company,Kailuan Group,,Underground,47.527,875.0,Bituminous,Met,65.6,0,0,0,0,0,0,0,0,0,0,0,0
M1175,Maiduoshan mine, ,China,coal,Operating,37.857982,106.772689,Exact,China Energy Group Ningxia Coal Industry Company,China Energy [51%]; Ningxia State-Owned Capital Operation Group [49%）,,Underground,75,456.0,Bituminous,Thermal,126.7,0,0,0,0,0,0,0,0,0,0,0,0
M1176,Malan Coal Mine, ,China,coal,Operating,37.858236,112.040208,Exact,Shanxi Coking Coal Energy Group,Shanxi Coking Coal Group,,Underground,104.42,456.0,Bituminous,Met,57.0,0,0,0,0,0,0,0,0,0,0,0,0
M1177,Maliantai Coal Mine, ,China,coal,Operating,38.268636,106.553403,Exact,Ningxia Baofeng Group,Ningxia Baofeng Group,,Underground,24.713,800.0,Bituminous,Met,77.6,0,0,0,0,0,0,0,0,0,0,0,0
M1178,Manlailiang Coal Mine, ,China,coal,Operating,39.466462,110.228892,Exact,Inner Mongolia Mengtai Manlailiang Coal Industry Company,Inner Mongolia Mengtai Group,,Underground,18.816,456.0,Bituminous,Thermal,57.0,0,0,0,0,0,0,0,0,0,0,0,0
M1179,Mataihao Coal Mine, ,China,coal,Operating,39.200225,109.884217,Exact,Inner Mongolia Ordos Yongmei Mining Investment Company,Henan Energy Chemical Group [9683%]; Xingye International Trust Company [3.9917%],,Underground,81.6215,655.0,Bituminous,Thermal,145.7,0,0,0,0,0,0,0,0,0,0,0,0
M1180,Nahui Coal Mine, ,China,coal,Operating,39.946309,109.935854,Exact,Ordos Bayin Mengke Nahui Coal Company,Ordos Bayinmengke Investment Group,,Underground,8.8574,220.0,Bituminous,Thermal,32.5,0,0,0,0,0,0,0,0,0,0,0,0
M1181,Nanliang Coal Mine, ,China,coal,Operating,39.081565,110.58237,Exact,Shaanxi Nanliang Mining Company,China Coal,,Underground,22.9608,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1182,Nanyangpo Coal Mine, ,China,coal,Operating,39.753975,112.731172,Exact,China Coal Group Shanxi Huayu Energy Company,China Coal,,Underground,3.9942,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1183,New Shanghai No.1 Coal Mine, ,China,coal,Operating,38.3227,106.6966,Exact,Inner Mongolia Shanghai Temple Mining Company,Shandong Energy [50%]; China National Tobacco Corporation [50%）,,Underground,26.6,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1184,Okhobrak Coal Mine, ,China,coal,Operating,42.231219,82.984297,Approximate,Xuzhou Mining Group Xinjiang Tianshan Mining Company,Xuzhou Mining Group,,Underground,33.0495,456.0,Bituminous,Thermal,134.6,0,0,0,0,0,0,0,0,0,0,0,0
M1185,Pan’er Coal Mine, ,China,coal,Operating,32.815477,116.892339,Exact,Huainan Mining Group,Huaihe Energy [82.90%],,Underground,35.1363,700.0,Bituminous,Met,92.9,0,0,0,0,0,0,0,0,0,0,0,0
M1186,Qianjin Surface Mine, ,China,coal,Operating,39.857572,110.08335,Exact,Erdos City Yonghenghua Coal Transportation and Sales Company,Hainan Jiasheng Jinye Investment Company,,Surface,6.4291,260.0,Bituminous,Thermal,56.4,0,0,0,0,0,0,0,0,0,0,0,0
M1187,Qianyingzi Coal Mine, ,China,coal,Operating,33.507198,116.924135,Exact,Anhui Hengyuan Coal and Electricity Company,Wanbei Coal & Electrical Group,,Underground,74.1,650.0,Bituminous,Thermal & Met,69.7,0,0,0,0,0,0,0,0,0,0,0,0
M1188,Qipanjing Coal Mine, ,China,coal,Operating,39.323259,107.09694,Exact,Guoneng Mengxi Coal Chemical Company,China Energy [76.33%]; Shougang Group[5.13%]; Jiuquan Iron & Steel Group[4.28%]; Hesteel Group[2.65%]; Erdos State-Owned Asset Investment Company[2.15%]; Others[9.46%],,Underground,19.59,456.0,Bituminous,Met,19.0,0,0,0,0,0,0,0,0,0,0,0,0
M1188,Qipanjing Coal Mine, ,China,coal,Operating,39.323259,107.09694,Exact,Guoneng Mengxi Coal Chemical Company,China Energy [76.33%]; Shougang Group[5.13%]; Jiuquan Iron & Steel Group[4.28%]; Hesteel Group[2.65%]; Erdos State-Owned Asset Investment Company[2.15%]; Others[9.46%],,Underground,19.59,456.0,Bituminous,Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1189,Renjiazhuang Coal Mine, ,China,coal,Operating,38.193105,106.467753,Exact,Ningxia Ninglu Coal and Electricity Company,National Energy Investment Group,,Underground,17.7637,456.0,Bituminous,Met,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1190,Sai Mengte'er Coal Mine, ,China,coal,Operating,39.483497,110.148355,Exact,Sai Mengte'er Coal Industry Company,Ordos City Saimonter Investment Company [55.5%]; Ordos City Tianan Investment Company [40.6%]; Others [3.9%],,Underground,16.9011,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1191,Sandaogou Coal Mine, ,China,coal,Operating,39.218384,110.774205,Exact,Shaanxi Deyuan Fugu Energy Company,China Energy [70%]; Shaanxi Coal and Chemical Industry Group [30%],,Underground,176.13,456.0,Bituminous,Thermal,142.5,0,0,0,0,0,0,0,0,0,0,0,0
M1192,Shadunzi Coal Mine, ,China,coal,Operating,43.135789,92.711064,Exact,Lu'an Xinjiang Coal Chemical Group,Lu'an Chemical Group,,Underground,41.54,456.0,Bituminous,Thermal,79.2,0,0,0,0,0,0,0,0,0,0,0,0
M1193,Shanxi Xiaohuigou Coal Mine, ,China,coal,Operating,37.704417,112.286802,Exact,Shanxi Xiaohuigou Coal Industry Company,China Coal [57.36%]; Others [42.64%],,Underground,33.6,456.0,Bituminous,Thermal & Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1194,Shaping Coal Mine, ,China,coal,Operating,39.200272,111.195503,Exact,Shanxi Jinshen Energy Company,Jinneng Group,,Underground,22.5914,456.0,Bituminous,Thermal,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1195,Shaqu No.2 Coal Mine, ,China,coal,Operating,37.411639,110.861841,Exact,Huajin Coking Coal Company,Shanxi Coking Coal Group [51%]; China Coal [49%）,,Underground,63.45,456.0,Bituminous,Met,42.7,0,0,0,0,0,0,0,0,0,0,0,0
M1196,Shengxiong Heishan Coal Mine, ,China,coal,Operating,42.824669,87.91425,Approximate,Xinjiang Shengxiong Energy Resource Company,Xinjiang Zhongtai Group,,Surface,,60.0,Bituminous,Thermal,15.6,0,0,0,0,0,0,0,0,0,0,0,0
M1197,Shenhua Heishan Coal Mine, ,China,coal,Operating,43.22968,87.620916,Approximate,China Energy Xinjiang Tuokesun Energy Company,China Energy Group [75%]; Other [25%],,Surface,49.3703,60.0,Bituminous,Thermal,62.5,0,0,0,0,0,0,0,0,0,0,0,0
M1198,Shifengshan Coal Mine, ,China,coal,Operating,39.784722,112.833216,Exact,Shanghai Qianchang Investment Company,Shanxi Huairen Zhifengshan Coal Industry Company,,Underground,16.157,456.0,Subbituminous,Thermal,15.4,0,0,0,0,0,0,0,0,0,0,0,0
M1199,Shuangliu Coal Mine, ,China,coal,Operating,37.538642,110.844272,Exact,Shanxi Fenxi Mining Group,Shanxi Coking Coal Group,,Underground,29.6,456.0,Bituminous,Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1200,Shuangma No.1 Coal Mine, ,China,coal,Operating,37.784465,106.846093,Exact,China ENERGY Group Ningxia Coal Industry Company,China Energy [51%]; Ningxia State-Owned Asset Operation Group [49%],,Underground,68.2,456.0,Bituminous,Thermal & Met,69.7,0,0,0,0,0,0,0,0,0,0,0,0
M1201,Shuiyu Coal Mine, ,China,coal,Operating,37.091075,111.605166,Exact,Shanxi Coking Coal Energy Group,Shanxi Coking Coal Group,,Underground,42.15,456.0,Bituminous,Met,63.3,0,0,0,0,0,0,0,0,0,0,0,0
M1202,Shuntong Xin'an Coal Mine, ,China,coal,Operating,39.7636,112.794311,Exact,Shanxi Shuozhou Shanyin Zhongmei Shuntong Xin'an Coal Industry Company,Shanyin Xinheshun Energy Recycling Company,,Underground,8.1985,1400.0,Bituminous,Thermal,66.4,0,0,0,0,0,0,0,0,0,0,0,0
M1203,Sima Coal Mine, ,China,coal,Operating,36.101961,113.050344,Exact,Shanxi Lu'an Chemical Company [51.7%] Shanxi TrustCompany [48.3%],Lu'an Chemical Group,,Underground,29.494,456.0,Bituminous,Thermal & Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1204,Sunjiahao Coal Mine, ,China,coal,Operating,39.913906,111.320592,Exact,Inner Mongolia Yidong Group Sunjiahao Coal Company,Inner Mongolia Yidong Investment Group,,Underground,18.9,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1205,Taidongshan Coal Mine, ,China,coal,Operating,39.69595,112.666097,Exact,China Coal Group Shanxi Huayu Energy Company,China Coal,,Underground,11.6812,456.0,Bituminous,Thermal,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1206,Tangkou Coal Mine, ,China,coal,Operating,35.437915,116.519943,Exact,Shandong Tangkou Coal Industry Company,Shandong Energy,,Underground,63.7,1000.0,Bituminous,Met,80.3,0,0,0,0,0,0,0,0,0,0,0,0
M1207,Tangshan Coal Mine, ,China,coal,Operating,39.621128,118.196006,Exact,Kailuan Group,Kailuan Group,,Underground,55.0101,456.0,Bituminous,Met,47.5,0,0,0,0,0,0,0,0,0,0,0,0
M1208,Tianan No. 1 Coal Mine, ,China,coal,Operating,33.762409,113.303408,Exact,Pingdingshan Tianan Coal Mining Company,China Pingmei Shenma Energy and Chemical Group,,Underground,,625.0,Bituminous,Met,57.1,0,0,0,0,0,0,0,0,0,0,0,0
M1209,Tianan No. 6 Coal Mine, ,China,coal,Operating,33.787914,113.241159,Exact,Pingdingshan Tianan Coal Mining Company,China Pingmei Shenma Energy and Chemical Group,,Underground,29.47,625.0,Bituminous,Met,57.1,0,0,0,0,0,0,0,0,0,0,0,0
M1210,Tianan No. 8 Coal Mine, ,China,coal,Operating,33.758125,113.426262,Exact,Pingdingshan Tianan Coal Mining Company,China Pingmei Shenma Energy and Chemical Group,,Underground,43.8,700.0,Bituminous,Met,75.2,0,0,0,0,0,0,0,0,0,0,0,0
