plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20170309t191857-C,34.32749942584966,-118.51688852687202,2017-03-09T19:18:57+00,Solid Waste (6A),CH4,mf,"[-118.52048373368561, 34.322627826417815, -118.51065472767327, 34.33078724553776]",ang,2024-03-01 21:18:18.144340+00:00,,,,,1869.9006982907008,881.9745493746592,2.91015625,1.1650390625,39.22702632800134,42.62098864454797,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t191857-D,34.326453,-118.511277,2017-03-09T19:18:57+00,Solid Waste (6A),CH4,mf,"[-118.51310053363494, 34.32344183597304, -118.50618939909707, 34.32914932441499]",ang,2023-05-14 20:21:18.050317+00:00,,,,,696.0,439.0,2.72,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t194008-B,35.5092066,-119.0361665,2017-03-09T19:40:08+00,Oil & Gas (1B2),CH4,mf,"[-119.03988654241513, 35.50709158714416, -119.03335127993039, 35.51236554082062]",ang,2023-05-14 20:21:18.075238+00:00,,,,,510.0,235.0,2.18,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t194008-C,35.53080583,-119.0736699,2017-03-09T19:40:08+00,Oil & Gas (1B2),CH4,mf,"[-119.07666289199639, 35.52894776882471, -119.07018232760882, 35.53426747958759]",ang,2023-05-14 20:21:18.075187+00:00,,,,,487.0,119.0,2.18,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t195546-A,35.48562803,-119.0610832,2017-03-09T19:55:46+00,Oil & Gas (1B2),CH4,mf,"[-119.06439520522974, 35.482846060458506, -119.05786211580076, 35.488165709485145]",ang,2023-05-14 20:21:18.066580+00:00,,,,,142.0,41.0,2.19,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t195546-B,35.48833416,-119.0676895,2017-03-09T19:55:46+00,Oil & Gas (1B2),CH4,mf,"[-119.07082115567134, 35.4857695525709, -119.06434417345923, 35.491043325254566]",ang,2023-05-14 20:21:18.066473+00:00,,,,,157.0,44.0,2.19,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t201212-A,36.103687,-119.451897,2017-03-09T20:12:12+00,Livestock (4B),CH4,mf,"[-119.45564354835332, 36.10091590992414, -119.44696479879288, 36.10797460131865]",ang,2023-05-14 20:23:24.213692+00:00,,,,,,,0.86,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-A,36.021558,-119.519462,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.52243859179784, 36.01922780627971, -119.51561865947492, 36.02469696548848]",ang,2023-05-14 20:21:18.073138+00:00,,,,,444.0,116.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-B,36.03213753199409,-119.51008454391155,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.51310878027058, 36.02888825925942, -119.50646139532536, 36.03431069607373]",ang,2024-03-01 21:18:17.810565+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-C,36.04392217,-119.4561613,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.46061758920388, 36.04098793439458, -119.44951693110002, 36.04996337386673]",ang,2023-05-14 20:21:18.073087+00:00,,,,,548.0,170.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-D,36.073456,-119.44093,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.44530081026045, 36.071534958989574, -119.43847609398952, 36.077004319259466]",ang,2023-05-14 20:21:18.073255+00:00,,,,,382.0,140.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-E,36.10245,-119.373447,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.3762301547845, 36.099592765846616, -119.36928704977808, 36.10515580668248]",ang,2023-05-14 20:21:18.073035+00:00,,,,,332.0,125.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-F,36.11623,-119.334158,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.33761986144546, 36.11435984548135, -119.3309646847563, 36.11978274145778]",ang,2023-05-14 20:21:18.073512+00:00,,,,,113.0,31.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-G,36.149999476741456,-119.28865763607034,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.29231357529495, 36.14757398728197, -119.28565545004048, 36.15299699012158]",ang,2024-03-01 21:18:16.260337+00:00,,,,,417.8592847283387,183.5904913201529,1.7265625,0.69189453125,325.1949371784079,14.663139694924897,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-J,36.225585,-119.164414,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.16777739313356, 36.22342966213174, -119.16105450601734, 36.228852953065534]",ang,2023-05-14 20:21:18.073358+00:00,,,,,165.0,69.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-K,36.228564,-119.165915,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.16831460973266, 36.224074984069816, -119.16164962770361, 36.22945152074926]",ang,2023-05-14 20:21:18.073307+00:00,,,,,104.0,32.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-L,36.231254,-119.164158,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.16803793384932, 36.22872137312536, -119.16131474295322, 36.23409779228904]",ang,2023-05-14 20:21:18.073461+00:00,,,,,220.0,90.0,1.28,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t202411-M,36.03094576835106,-119.50854716131448,2017-03-09T20:24:11+00,Livestock (4B),CH4,mf,"[-119.51262378136171, 36.028104171379795, -119.50580304966664, 36.033573355404734]",ang,2024-03-01 21:18:17.840028+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t214329-C,34.44641589583601,-118.5868948587078,2017-03-09T21:43:29+00,Oil & Gas (1B2),CH4,mf,"[-118.59058263727304, 34.44218641165167, -118.58443653321623, 34.447299006030455]",ang,2024-03-01 21:18:17.879084+00:00,,,,,403.0499184411517,175.61974548084936,3.0,0.86083984375,73.48741229913621,11.95370127139734,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t221021-E,33.818714,-118.236133,2017-03-09T22:10:21+00,Electricity Generation (1A1),CH4,mf,"[-118.2397139058918, 33.816477127220914, -118.23317142296514, 33.82186493114843]",ang,2023-05-14 20:23:24.224928+00:00,,,,,257.0,152.0,2.41,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t221021-F,33.906,-118.4063,2017-03-09T22:10:21+00,Electricity Generation (1A1),CH4,mf,"[-118.40956485295222, 33.90346684600913, -118.40290107178363, 33.90894978574716]",ang,2023-05-14 20:23:24.224990+00:00,,,,,248.0,37.0,2.41,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170309t231950-B,34.326975671183156,-118.51215678167047,2017-03-09T23:19:50+00,Solid Waste (6A),CH4,mf,"[-118.51855091602168, 34.32358592480261, -118.50380673395838, 34.335761763636434]",ang,2024-03-01 21:18:16.962011+00:00,,,,,1474.1197265785506,647.498844109361,1.8671875,0.457763671875,173.18857153840443,32.311186625356754,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t203702-A,34.447442,-118.58673,2017-06-15T20:37:02+00,Oil & Gas (1B2),CH4,mf,"[-118.58737360860837, 34.44652008263802, -118.58505688180087, 34.448446750307454]",ang,2023-05-14 20:21:18.061031+00:00,,,,,700.0,245.0,2.91,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t211644-A,34.328748893360206,-118.5170817009295,2017-06-15T21:16:44+00,Solid Waste (6A),CH4,mf,"[-118.5182801742358, 34.32693796966325, -118.51532952229772, 34.32937468078419]",ang,2024-03-01 21:18:17.935008+00:00,,,,,356.04016921565943,121.69467224232079,2.388671875,0.77099609375,207.5442354607375,33.86081327810613,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t220302-B,35.201844,-119.053776,2017-06-15T22:03:02+00,Livestock (4B),CH4,mf,"[-119.05487921882988, 35.20083189580892, -119.05232606275638, 35.20293613078854]",ang,2023-05-14 20:21:18.069124+00:00,,,,,47.0,6.0,3.26,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t220302-C,35.201378,-119.049871,2017-06-15T22:03:02+00,Livestock (4B),CH4,mf,"[-119.0518692576038, 35.1999302207088, -119.04817173519946, 35.20296956261391]",ang,2023-05-14 20:21:18.069070+00:00,,,,,74.0,13.0,3.26,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t223601-A,35.511695,-119.074463,2017-06-15T22:36:01+00,Oil & Gas (1B2),CH4,mf,"[-119.07559667912386, 35.51052296285366, -119.07309904985834, 35.51255602944732]",ang,2023-05-14 20:23:24.233098+00:00,,,,,,,4.5,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t223601-C,35.525324,-119.075145,2017-06-15T22:36:01+00,Oil & Gas (1B2),CH4,mf,"[-119.07628492742788, 35.52428082864255, -119.07387084351764, 35.52624555350723]",ang,2023-05-14 20:23:24.233042+00:00,,,,,101.0,16.0,4.5,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t223601-E,35.53653,-119.077937,2017-06-15T22:36:01+00,Oil & Gas (1B2),CH4,mf,"[-119.07896222954062, 35.53547068581238, -119.07654781464184, 35.53743540602606]",ang,2023-05-14 20:23:24.233154+00:00,,,,,299.0,98.0,4.5,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t230609-A,35.28243464,-119.4735025,2017-06-15T23:06:09+00,Oil & Gas (1B2),CH4,mf,"[-119.47455705786899, 35.28104350410371, -119.47197996988297, 35.283129247431674]",ang,2023-05-14 20:21:18.078690+00:00,,,,,166.0,22.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t230609-B,35.274846,-119.477539,2017-06-15T23:06:09+00,Oil & Gas (1B2),CH4,mf,"[-119.4791159100082, 35.2727111587449, -119.4756801364933, 35.275498139170864]",ang,2023-05-14 20:21:18.078742+00:00,,,,,755.0,354.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t230609-D,35.28105214207976,-119.48077586113655,2017-06-15T23:06:09+00,Oil & Gas (1B2),CH4,mf,"[-119.48217441225879, 35.279931549827, -119.47961939591933, 35.282035265095146]",ang,2024-02-27 20:15:36.573885+00:00,,,,,24.668321579186806,11.260646727128595,4.55078125,0.75732421875,18.55139996504347,8.22052368456471,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t232626-A,35.288074,-119.421941,2017-06-15T23:26:26+00,Oil & Gas (1B2),CH4,mf,"[-119.42315937659691, 35.28718101287894, -119.42040683120986, 35.28942779327113]",ang,2023-05-14 20:21:18.064955+00:00,,,,,161.0,78.0,4.48,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t233419-A,35.264631,-119.399385,2017-06-15T23:34:19+00,Oil & Gas (1B2),CH4,mf,"[-119.40094601210622, 35.26295425260171, -119.39828680653866, 35.26514437433559]",ang,2023-05-14 20:21:18.077623+00:00,,,,,363.0,78.0,4.97,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t233419-B,35.2806449,-119.4783614,2017-06-15T23:34:19+00,Oil & Gas (1B2),CH4,mf,"[-119.47968908400645, 35.279312380446925, -119.47702945920905, 35.281502405161135]",ang,2023-05-14 20:21:18.077506+00:00,,,,,,,4.97,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t233419-C,35.28243464,-119.4735025,2017-06-15T23:34:19+00,Oil & Gas (1B2),CH4,mf,"[-119.47475764559357, 35.281080192102436, -119.47202857176813, 35.28332686113457]",ang,2023-05-14 20:21:18.077455+00:00,,,,,164.0,22.0,4.97,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t233419-D,35.284924,-119.484107,2017-06-15T23:34:19+00,Oil & Gas (1B2),CH4,mf,"[-119.48536606706756, 35.28377694076286, -119.48270630507841, 35.2859669576944]",ang,2023-05-14 20:21:18.077405+00:00,,,,,143.0,14.0,4.97,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t233419-E,35.296736,-119.53744,2017-06-15T23:34:19+00,Oil & Gas (1B2),CH4,mf,"[-119.53892760433442, 35.29559499123272, -119.53619814229928, 35.29784157700762]",ang,2023-05-14 20:21:18.077288+00:00,,,,,216.0,67.0,4.97,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-A,35.274846,-119.477539,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.47887328699933, 35.27382444809131, -119.4761444619615, 35.27607111358775]",ang,2023-05-14 20:21:18.059871+00:00,,,,,224.0,29.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-B,35.264659,-119.412672,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.41390897541781, 35.26355121164905, -119.41124976889198, 35.265741318036426]",ang,2023-05-14 20:21:18.059929+00:00,,,,,195.0,148.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-C,35.276162483453106,-119.4770917465693,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.47859183576598, 35.27497232105899, -119.47556238944684, 35.27746437164764]",ang,2024-03-01 21:18:17.025935+00:00,,,,,332.88974026175464,118.1202038435148,4.55078125,0.75732421875,18.55139996504347,8.22052368456471,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-D,35.277695,-119.479568,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.48080017001493, 35.27649088770333, -119.47814063879086, 35.278680911664885]",ang,2023-05-14 20:21:18.059812+00:00,,,,,280.0,37.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-E,35.278327,-119.48289,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.48449611484084, 35.277176931576854, -119.48160529883417, 35.27951798682811]",ang,2023-05-14 20:21:18.059753+00:00,,,,,180.0,44.0,4.81,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-F,35.264536430176896,-119.39939223901195,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.40105042410866, 35.26219267793657, -119.39772071495358, 35.26493028189181]",ang,2024-03-01 21:18:17.068496+00:00,,,,,282.36589018886326,56.61540745558248,4.2421875,0.67724609375,5.339686506312351,15.97977190740442,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234140-G,35.27542563657158,-119.47345273310275,2017-06-15T23:41:40+00,Oil & Gas (1B2),CH4,mf,"[-119.47580963611749, 35.274574895419384, -119.47278014052559, 35.27704811948622]",ang,2024-03-01 21:18:17.994259+00:00,,,,,131.45099483618526,44.49955466122299,4.421875,0.79052734375,17.227635879361422,9.424122921837851,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234922-A,35.18720984,-119.1150524,2017-06-15T23:49:22+00,Livestock (4B),CH4,mf,"[-119.1168012342713, 35.1857363971921, -119.11380863414061, 35.18818217768089]",ang,2023-05-14 20:23:24.227117+00:00,,,,,122.0,50.0,3.39,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170615t234922-D,35.2142872,-119.2034328,2017-06-15T23:49:22+00,Livestock (4B),CH4,mf,"[-119.20505717241709, 35.213272695476995, -119.20248185816043, 35.21537672917435]",ang,2023-05-14 20:23:24.226947+00:00,,,,,116.0,32.0,3.39,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-A,33.926373,-118.430251,2017-06-16T18:31:55+00,Waste Water (6B),CH4,mf,"[-118.43079944570741, 33.92573662678304, -118.42815846769383, 33.92790909017479]",ang,2023-05-14 20:21:18.049954+00:00,,,,,27.0,18.0,1.11,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-B,33.906,-118.4063,2017-06-16T18:31:55+00,Electricity Generation (1A1),CH4,mf,"[-118.40760227910286, 33.90490679733341, -118.40496191980569, 33.90707928276168]",ang,2023-05-14 20:21:18.050024+00:00,,,,,88.0,56.0,1.11,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-D,33.91250343672034,-118.41109850031313,2017-06-16T18:31:55+00,Electricity Generation (1A1),CO2,mfa,"[-118.41177682533805, 33.91201281041071, -118.40804357994004, 33.915110957010654]",ang,2023-11-29 05:19:30.915842+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-E,33.907334894585475,-118.40971245227934,2017-06-16T18:31:55+00,Electricity Generation (1A1),CO2,mfa,"[-118.41046610742522, 33.906389118792696, -118.40782564468255, 33.90858054290093]",ang,2023-11-29 05:19:31.464204+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-F,33.90586484062439,-118.40230545728176,2017-06-16T18:31:55+00,Electricity Generation (1A1),CO2,mfa,"[-118.40275040990487, 33.905398236131816, -118.4000645067757, 33.90760850746611]",ang,2023-11-29 05:19:32.018713+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t183155-H,33.90811982239147,-118.41009623499392,2017-06-16T18:31:55+00,Electricity Generation (1A1),CO2,mfa,"[-118.41107026504083, 33.9072344141664, -118.40842983741405, 33.90940689649256]",ang,2023-11-29 05:19:54.338543+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t194729-B,35.201312,-119.052763,2017-06-16T19:47:29+00,Livestock (4B),CH4,mf,"[-119.05508394006812, 35.1984349729316, -119.04735863161252, 35.20477452139538]",ang,2023-05-14 20:21:18.066207+00:00,,,,,117.0,28.0,2.71,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t195956-A,35.18720984,-119.1150524,2017-06-16T19:59:56+00,Livestock (4B),CH4,mf,"[-119.11688994737911, 35.18553597637606, -119.11309410874048, 35.18863821960069]",ang,2023-05-14 20:21:18.065439+00:00,,,,,341.0,76.0,2.6,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t195956-C,35.18730784585443,-119.11735465490783,2017-06-16T19:59:56+00,Livestock (4B),CH4,mf,"[-119.11917049121077, 35.18582068814578, -119.11537464351669, 35.18892292790191]",ang,2024-03-01 21:18:17.125218+00:00,,,,,187.7172407322039,59.72834409749943,3.25,0.962890625,346.4368024452591,12.368002157633521,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t195956-D,35.18716663727271,-119.11208051439556,2017-06-16T19:59:56+00,Livestock (4B),CH4,mf,"[-119.11428581276682, 35.18547316156626, -119.1104568794536, 35.1885754779871]",ang,2024-03-01 21:18:18.053856+00:00,,,,,188.36834908107517,95.5415255446083,3.25,0.962890625,346.4368024452591,12.368002157633521,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t195956-E,35.18677146,-119.1019431,2017-06-16T19:59:56+00,Livestock (4B),CH4,mf,"[-119.10356213261464, 35.18482124538041, -119.09973321022512, 35.187923577838674]",ang,2023-05-14 20:21:18.065574+00:00,,,,,184.0,65.0,2.6,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t195956-F,35.18590548378994,-119.1029821429338,2017-06-16T19:59:56+00,Livestock (4B),CH4,mf,"[-119.10518618669812, 35.18392774168432, -119.10139048552831, 35.18705690901802]",ang,2024-03-01 21:18:17.170664+00:00,,,,,239.8336061252472,74.59429054313321,3.384765625,0.8671875,343.36088224783083,11.628430267564834,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t200614-A,35.20273328603563,-119.17260668674791,2017-06-16T20:06:14+00,Livestock (4B),CH4,mf,"[-119.17520661471328, 35.200135442909826, -119.17114610289713, 35.2034264214348]",ang,2024-03-01 21:18:16.295758+00:00,,,,,109.0,72.0,4.92,0.52,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t200614-B,35.20274619143724,-119.1977575043314,2017-06-16T20:06:14+00,Livestock (4B),CH4,mf,"[-119.20002520817505, 35.20092208939434, -119.19507335397041, 35.20496832506166]",ang,2024-03-01 21:18:16.341706+00:00,,,,,121.9653895957827,52.7612034805642,4.59375,1.615234375,356.5491344336498,7.186949808761915,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t200614-C,35.2142872,-119.2034328,2017-06-16T20:06:14+00,Livestock (4B),CH4,mf,"[-119.20597365558898, 35.2117293956257, -119.20158245657197, 35.21534401816536]",ang,2023-05-14 20:21:18.056283+00:00,,,,,445.0,48.0,4.92,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t200614-D,35.21498951140018,-119.21092696414202,2017-06-16T20:06:14+00,Livestock (4B),CH4,mf,"[-119.21281229321957, 35.21283735254002, -119.20901536613313, 35.21593944241035]",ang,2024-03-01 21:18:16.386664+00:00,,,,,87.3396684410803,36.52438160108438,5.0234375,1.5322265625,356.5377645165593,5.1736867649019525,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t200614-G,35.213237934403466,-119.18610387828286,2017-06-16T20:06:14+00,Livestock (4B),CH4,mf,"[-119.18965796555615, 35.20884541117933, -119.18325294919785, 35.214078498919875]",ang,2024-03-01 21:18:17.629093+00:00,,,,,145.13134613255647,74.18116123669097,4.59375,1.615234375,356.5491344336498,7.186949808761915,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t201635-A,35.47455,-119.43208,2017-06-16T20:16:35+00,Livestock (4B),CH4,mf,"[-119.43712271547682, 35.46907747639868, -119.42904207655074, 35.47565831220826]",ang,2024-03-01 21:18:16.429072+00:00,,,,,410.355640061981,212.03094052495726,4.21875,1.0751953125,357.03698005478776,13.39382819990735,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t201635-C,35.477911,-119.447917,2017-06-16T20:16:35+00,Livestock (4B),CH4,mf,"[-119.45110506619555, 35.4747578719316, -119.44626974381572, 35.47872249269007]",ang,2023-05-14 20:21:18.057992+00:00,,,,,78.0,8.0,4.26,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t201635-D,35.47334312561233,-119.43216597091185,2017-06-16T20:16:35+00,Livestock (4B),CH4,mf,"[-119.43712271547682, 35.46907747639868, -119.42904207655074, 35.47565831220826]",ang,2024-03-01 21:18:17.456694+00:00,,,,,1170.7492397457925,437.08604106289215,4.3984375,1.126953125,358.094051293477,11.76378628619354,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t202241-A,35.49322064,-119.4502329,2017-06-16T20:22:41+00,Livestock (4B),CH4,mf,"[-119.45300976262301, 35.4909983385971, -119.44916718760015, 35.49409995809612]",ang,2023-05-14 20:23:19.262939+00:00,,,,,79.0,27.0,3.96,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t203426-A,35.935245,-119.398842,2017-06-16T20:34:26+00,Livestock (4B),CH4,mf,"[-119.40058254084718, 35.93371874958797, -119.39578592068901, 35.937602460345]",ang,2023-05-14 20:21:18.070934+00:00,,,,,,,3.16,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t203426-B,35.94627,-119.398027,2017-06-16T20:34:26+00,Livestock (4B),CH4,mf,"[-119.39945841438663, 35.94453766079226, -119.39562727622885, 35.94766620384195]",ang,2023-05-14 20:21:18.070987+00:00,,,,,267.0,84.0,3.16,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t203426-C,35.95731780971968,-119.37271508404055,2017-06-16T20:34:26+00,Livestock (4B),CH4,mf,"[-119.37451601941886, 35.955606153860785, -119.37068429853525, 35.9587347344072]",ang,2024-03-01 21:18:17.418413+00:00,,,,,148.30290531960748,67.57967434178687,2.98828125,0.447021484375,332.87527828686484,10.951436180764368,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t203426-D,35.972842,-119.361096,2017-06-16T20:34:26+00,Livestock (4B),CH4,mf,"[-119.36181908610118, 35.97151309366168, -119.35798657387647, 35.97464169001277]",ang,2023-05-14 20:21:18.071040+00:00,,,,,112.0,20.0,3.16,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t203426-E,35.957883344977716,-119.37174291460573,2017-06-16T20:34:26+00,Livestock (4B),CH4,mf,"[-119.37367613467721, 35.95643391241399, -119.36981096788237, 35.95956256264676]",ang,2024-03-01 21:18:17.382498+00:00,,,,,153.97279137471435,52.51495204356703,2.98828125,0.447021484375,332.87527828686484,10.951436180764368,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t204313-A,36.018493,-119.416823,2017-06-16T20:43:13+00,Livestock (4B),CH4,mf,"[-119.42053523348012, 36.01659779939132, -119.41606702880924, 36.02018483946199]",ang,2023-05-14 20:23:19.267687+00:00,,,,,258.0,150.0,3.13,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t204313-B,36.03892109596885,-119.39812552337465,2017-06-16T20:43:13+00,Livestock (4B),CH4,mf,"[-119.40006184657372, 36.03776401080994, -119.39619277580088, 36.04089259306148]",ang,2024-03-01 21:18:16.464293+00:00,,,,,59.44485882789492,48.158515527902644,3.02734375,0.3212890625,327.037609518356,8.089247683899444,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t204313-C,36.058594,-119.3797,2017-06-16T20:43:13+00,Livestock (4B),CH4,mf,"[-119.38170698969873, 36.05732840452914, -119.37787037390945, 36.060456942459695]",ang,2023-05-14 20:23:19.267629+00:00,,,,,156.0,44.0,3.13,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t204313-D,36.072266,-119.364098,2017-06-16T20:43:13+00,Livestock (4B),CH4,mf,"[-119.36605982636085, 36.07086065734744, -119.36218915719658, 36.073962246301114]",ang,2023-05-14 20:23:19.267452+00:00,,,,,276.0,81.0,3.13,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20170616t204313-E,36.07644,-119.36043455250751,2017-06-16T20:43:13+00,Livestock (4B),CH4,mf,"[-119.36235203427933, 36.07493577168124, -119.35851452766823, 36.07806433569099]",ang,2024-03-01 21:18:16.765123+00:00,,,,,310.195932868706,72.98906973815195,3.083984375,0.28515625,323.7478386593356,6.189058502989474,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
