plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20220311t205203-A,34.327324,-118.516384,2022-03-11T20:52:03+00,Solid Waste (6A),CH4,mf,"[-118.51908773151601, 34.324633961543825, -118.5144999283651, 34.32844612745277]",ang,2023-05-14 20:25:09.770060+00:00,,,,,1583.393618,326.2915072,8.046,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220311t205920-A,34.403755,-118.997204,2022-03-11T20:59:20+00,Solid Waste (6A),CH4,mf,"[-118.99892052986344, 34.402146592907776, -118.99525810572973, 34.40514319532663]",ang,2023-05-14 20:32:18.145076+00:00,,,,,1121.316856,304.00997,6.975,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220311t214308-A,34.325722,-118.515921,2022-03-11T21:43:08+00,Solid Waste (6A),CH4,mf,"[-118.51922757079016, 34.32386953020162, -118.51350926621497, 34.32861442310989]",ang,2023-05-14 20:21:18.078589+00:00,,,,,3311.003424,905.2263507,7.406,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t183050-A,33.796733,-117.463668,2022-03-18T18:30:50+00,Solid Waste (6A),CH4,mf,"[-117.46737210691637, 33.79175853430838, -117.45926450804683, 33.798472812807155]",ang,2023-05-14 20:32:18.150835+00:00,,,,,818.3775319,312.0919301,2.27,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t183727-A,33.716065,-117.698662,2022-03-18T18:37:27+00,Solid Waste (6A),CH4,mf,"[-117.70001621213088, 33.7149074127972, -117.69671589364263, 33.71767689930388]",ang,2023-05-14 20:24:17.876246+00:00,,,,,310.623388,89.12287285,2.228,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t183727-B,33.720787,-117.704105,2022-03-18T18:37:27+00,Solid Waste (6A),CH4,mf,"[-117.70582199359457, 33.71930671868248, -117.70249237972708, 33.72207613731861]",ang,2023-05-14 20:24:17.881527+00:00,,,,,305.5610774,101.1648079,2.228,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t185710-A,34.327091,-118.516277,2022-03-18T18:57:10+00,Solid Waste (6A),CH4,mf,"[-118.51941392057432, 34.32631320765282, -118.51529658010155, 34.32968911416678]",ang,2023-05-14 20:32:18.151168+00:00,,,,,357.6225303,144.5128031,3.09,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t185710-B,34.317442,-118.507522,2022-03-18T18:57:10+00,Oil & Gas (1B2),CH4,mf,"[-118.50927463745299, 34.316203404294015, -118.50586351994058, 34.31902073164089]",ang,2023-05-14 20:32:18.151832+00:00,,,,,274.4939829,152.6183955,3.071,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t190518-A,34.405178,-118.992791,2022-03-18T19:05:18+00,Solid Waste (6A),CH4,mf,"[-118.99774769031593, 34.402792882156525, -118.9901284056251, 34.40905223184396]",ang,2023-05-14 20:32:18.146422+00:00,,,,,712.9730007,211.5284329,2.3,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t195813-A,34.404972,-118.992691,2022-03-18T19:58:13+00,Solid Waste (6A),CH4,mf,"[-118.99400290745673, 34.40395127836229, -118.99074378643473, 34.4066402529102]",ang,2023-05-14 20:32:18.147091+00:00,,,,,510.5063092,143.4348958,2.3,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t200606-A,34.32717,-118.516216,2022-03-18T20:06:06+00,Solid Waste (6A),CH4,mf,"[-118.51804941135569, 34.32582310338583, -118.51463791703861, 34.32864041898654]",ang,2023-05-14 20:25:09.775241+00:00,,,,,163.18397,67.78671524,2.645,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t200606-B,34.328386,-118.52137,2022-03-18T20:06:06+00,Solid Waste (6A),CH4,mf,"[-118.52263109271594, 34.32670816252544, -118.51801392330087, 34.330545384050154]",ang,2023-05-14 20:32:18.152829+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t200606-C,34.317588,-118.507595,2022-03-18T20:06:06+00,Oil & Gas (1B2),CH4,mf,"[-118.50892842048611, 34.31631864820537, -118.50551729790583, 34.31913597586976]",ang,2023-05-14 20:32:18.152163+00:00,,,,,161.3087564,63.38732199,2.62,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t202431-A,33.796437,-117.461947,2022-03-18T20:24:31+00,Solid Waste (6A),CH4,mf,"[-117.46555551890096, 33.79266623808995, -117.4572821618831, 33.79956587574344]",ang,2023-05-14 20:23:19.272799+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t203132-A,33.715349,-117.698999,2022-03-18T20:31:32+00,Solid Waste (6A),CH4,mf,"[-117.70231469503058, 33.713233675244474, -117.69698188378116, 33.717669531426445]",ang,2023-05-14 20:32:18.148804+00:00,,,,,399.5726976,103.5720807,2.676,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t205055-B,34.317657,-118.507638,2022-03-18T20:50:55+00,Oil & Gas (1B2),CH4,mf,"[-118.5090841865263, 34.31666866631926, -118.50567312758629, 34.31946164332638]",ang,2023-05-14 20:32:18.152495+00:00,,,,,444.6605748,158.5526227,2.62,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t205055-C,34.327268,-118.516188,2022-03-18T20:50:55+00,Solid Waste (6A),CH4,mf,"[-118.51900400651499, 34.326528421988506, -118.51559256248822, 34.32932138613983]",ang,2023-05-14 20:25:09.788736+00:00,,,,,140.7880797,81.86985618,2.645,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t205907-A,34.405234,-118.992184,2022-03-18T20:59:07+00,Solid Waste (6A),CH4,mf,"[-118.99379551926043, 34.40458463926773, -118.98961630375173, 34.40803270639778]",ang,2023-05-14 20:32:18.153494+00:00,,,,,363.9662018,186.7977195,2.773,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t213136-A,34.406525,-118.992124,2022-03-18T21:31:36+00,Solid Waste (6A),CH4,mf,"[-118.99388310342545, 34.40480693614403, -118.99062394916817, 34.40749591061079]",ang,2023-05-14 20:32:18.154497+00:00,,,,,872.0923865,336.9976587,3.612,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220318t214057-A,34.32772,-118.517372,2022-03-18T21:40:57+00,Solid Waste (6A),CH4,mf,"[-118.52118927740187, 34.32573153170379, -118.51554274166975, 34.33041885213275]",ang,2023-05-14 20:32:18.143387+00:00,,,,,940.5071445,399.8729218,2.382,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t181621-A,36.572873,-108.182065,2022-03-23T18:16:21+00,Oil & Gas (1B2),CH4,mf,"[-108.18510106325445, 36.56978360119437, -108.17815999969193, 36.57540563147378]",ang,2023-05-14 20:32:18.156163+00:00,,,,,454.0167497,221.5815048,7.686,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t184723-A,36.792961,-108.389035,2022-03-23T18:47:23+00,Coal Mining (1B1a),CH4,mf,"[-108.39000157659487, 36.78863159513555, -108.3826828739729, 36.7944449072152]",ang,2023-05-14 20:32:18.156498+00:00,,,,,165.1700403,37.76546357,8.366,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t190401-B,36.564851,-108.033643,2022-03-23T19:04:01+00,Oil & Gas (1B2),CH4,mf,"[-108.0349620842548, 36.56187362731595, -108.02834110177666, 36.56719151038329]",ang,2023-05-14 20:32:18.158551+00:00,,,,,472.3440284,228.7584505,8.874,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t201041-A,36.47918,-107.710691,2022-03-23T20:10:41+00,Oil & Gas (1B2),CH4,mf,"[-107.71310144049801, 36.476476152081645, -107.70624302393954, 36.48194408273669]",ang,2023-05-14 20:32:18.159584+00:00,,,,,334.3050155,117.5066039,7.824,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t202800-A,36.479247,-107.710614,2022-03-23T20:28:00+00,Oil & Gas (1B2),CH4,mf,"[-107.71334893314113, 36.47614958839825, -107.70649039575764, 36.48166437222887]",ang,2023-05-14 20:32:18.160255+00:00,,,,,407.8699057,123.4192761,7.824,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t202800-B,36.585262,-107.852477,2022-03-23T20:28:00+00,Oil & Gas (1B2),CH4,mf,"[-107.85560151181501, 36.58255942528898, -107.84873302140197, 36.588027881416465]",ang,2023-05-14 20:33:09.108353+00:00,,,,,452.2597706,74.00736372,9.991,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t210157-A,36.757777,-107.999486,2022-03-23T21:01:57+00,Oil & Gas (1B2),CH4,mf,"[-108.00217818886294, 36.75461444887116, -107.99548362046134, 36.75997798720473]",ang,2023-05-14 20:33:09.110363+00:00,,,,,312.5765434,106.1448929,11.476,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t210157-B,36.732521,-107.96125,2022-03-23T21:01:57+00,Oil & Gas (1B2),CH4,mf,"[-107.9646617779018, 36.729809024050404, -107.95791215368034, 36.73517257772318]",ang,2023-05-14 20:33:09.111365+00:00,,,,,426.9117469,52.85848653,11.034,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t210157-C,36.530068,-107.656399,2022-03-23T21:01:57+00,Oil & Gas (1B2),CH4,mf,"[-107.65882853328407, 36.527682118431905, -107.65209766981427, 36.533090645129235]",ang,2023-05-14 20:33:09.110697+00:00,,,,,238.0121254,65.47388078,7.23,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t210157-D,36.531942,-107.655539,2022-03-23T21:01:57+00,Oil & Gas (1B2),CH4,mf,"[-107.65887902735089, 36.52915411629483, -107.65214818190762, 36.534516693188124]",ang,2023-05-14 20:33:09.114362+00:00,,,,,406.7389462,60.08140999,7.23,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t211641-A,36.735991,-107.931755,2022-03-23T21:16:41+00,Oil & Gas (1B2),CH4,mf,"[-107.93411640645196, 36.73299573484339, -107.92736661848345, 36.73835919600731]",ang,2023-05-14 20:33:09.116029+00:00,,,,,643.3842545,361.6861304,10.489,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t211641-B,36.711261,-107.894347,2022-03-23T21:16:41+00,Oil & Gas (1B2),CH4,mf,"[-107.8969772860649, 36.708134818474996, -107.89022980858383, 36.71349817952449]",ang,2023-05-14 20:33:09.116407+00:00,,,,,245.8756101,73.48457296,9.863,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220323t211641-C,36.53236,-107.655458,2022-03-23T21:16:41+00,Oil & Gas (1B2),CH4,mf,"[-107.65852799292405, 36.529667937385035, -107.65179695900599, 36.535076462173315]",ang,2023-05-14 20:33:09.115358+00:00,,,,,328.5700304,139.2056431,7.23,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-A,36.75886,-107.912618,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.91722605161844, 36.75711532424945, -107.91034182678129, 36.76258388761522]",ang,2023-05-14 20:33:09.118745+00:00,,,,,105.1118702,47.97920702,1.592,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-B,36.701993,-107.832366,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.83584958703798, 36.69959370327082, -107.8290875366307, 36.705015188047305]",ang,2023-05-14 20:34:00.640956+00:00,,,,,55.53881932,34.55346934,1.337,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-C,36.459465,-107.494425,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.49705299484317, 36.45629875335701, -107.49019728137891, 36.461765951859334]",ang,2023-05-14 20:34:00.637615+00:00,,,,,655.9315441,308.3746688,2.716,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-D,36.432543,-107.477854,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.48286442164851, 36.43015844767844, -107.4760109179661, 36.43567245294654]",ang,2023-05-14 20:33:09.122079+00:00,,,,,176.3438516,77.47599564,2.799,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-E,36.404555,-107.422965,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.42717311303679, 36.403014790829474, -107.42032238904052, 36.408481761938134]",ang,2023-05-14 20:33:09.122745+00:00,,,,,569.0430188,328.9533789,2.566,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t163056-F,36.404797,-107.413644,2022-03-24T16:30:56+00,Oil & Gas (1B2),CH4,mf,"[-107.41784379076806, 36.4029691319997, -107.41099296472359, 36.408482913068205]",ang,2023-05-14 20:33:09.125402+00:00,,,,,512.74606,218.6002585,2.432,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t164848-A,36.929159,-108.15004,2022-03-24T16:48:48+00,Oil & Gas (1B2),CH4,mf,"[-108.15337827772132, 36.9281335715975, -108.14647787077664, 36.93360274318416]",ang,2023-05-14 20:34:00.642666+00:00,,,,,113.5931736,52.17338622,1.954,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t164848-B,36.925566,-108.149073,2022-03-24T16:48:48+00,Oil & Gas (1B2),CH4,mf,"[-108.1529447946089, 36.92409470549071, -108.14616184719176, 36.92951701850468]",ang,2023-05-14 20:34:00.641673+00:00,,,,,48.69459506,29.21709373,1.954,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t164848-C,36.759177,-107.912516,2022-03-24T16:48:48+00,Oil & Gas (1B2),CH4,mf,"[-107.91588503167378, 36.757027249307264, -107.9090008198698, 36.76249580859882]",ang,2023-05-14 20:33:09.119079+00:00,,,,,58.57460936,36.28480783,1.592,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t164848-D,36.477221,-107.496761,2022-03-24T16:48:48+00,Oil & Gas (1B2),CH4,mf,"[-107.49950109872397, 36.47524615423976, -107.49264370902708, 36.48071335302671]",ang,2023-05-14 20:34:00.641327+00:00,,,,,545.7345489,314.87512,2.635,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t170857-A,36.865301,-107.994054,2022-03-24T17:08:57+00,Oil & Gas (1B2),CH4,mf,"[-107.9966112276621, 36.864342417085865, -107.98983411154137, 36.86976431182955]",ang,2023-05-14 20:34:00.643985+00:00,,,,,95.3037967,74.31691294,1.799,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t170857-B,36.822567,-107.921865,2022-03-24T17:08:57+00,Oil & Gas (1B2),CH4,mf,"[-107.9245459028668, 36.82037131246001, -107.91771424510726, 36.82583998438357]",ang,2023-05-14 20:34:00.648588+00:00,,,,,119.8143647,74.23317991,2.503,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t170857-C,36.560016,-107.565026,2022-03-24T17:08:57+00,Oil & Gas (1B2),CH4,mf,"[-107.56714291115745, 36.55700911763764, -107.56027787156766, 36.56252336425119]",ang,2023-05-14 20:34:00.648540+00:00,,,,,696.8790214,276.4469375,3.92,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t172653-A,36.918962,-108.018786,2022-03-24T17:26:53+00,Oil & Gas (1B2),CH4,mf,"[-108.02260261306286, 36.916493763323, -108.01583640137628, 36.92185739603493]",ang,2023-05-14 20:34:00.648636+00:00,,,,,276.8092072,183.6529348,2.145,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t172653-B,36.770688,-107.81605,2022-03-24T17:26:53+00,Oil & Gas (1B2),CH4,mf,"[-107.81935485461779, 36.76917398943421, -107.8126024867553, 36.77453697098235]",ang,2023-05-14 20:34:00.648731+00:00,,,,,228.4577577,182.8346341,2.149,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t172653-C,36.767597,-107.803647,2022-03-24T17:26:53+00,Oil & Gas (1B2),CH4,mf,"[-107.80706463339459, 36.76526150253673, -107.80036987416678, 36.770670284738245]",ang,2023-05-14 20:33:09.123742+00:00,,,,,258.4724669,192.2716287,2.083,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t172653-D,36.664923,-107.674801,2022-03-24T17:26:53+00,Oil & Gas (1B2),CH4,mf,"[-107.67847848091964, 36.66229168689564, -107.67173600514207, 36.66765426807973]",ang,2023-05-14 20:33:09.125071+00:00,,,,,134.0228791,72.17391853,2.713,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t174703-A,36.939912,-108.045577,2022-03-24T17:47:03+00,Oil & Gas (1B2),CH4,mf,"[-108.04897891492077, 36.93763237186671, -108.04232560110094, 36.94295011434559]",ang,2023-05-14 20:33:09.126066+00:00,,,,,53.89737216,40.63328144,2.322,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t174703-B,36.491906,-107.346024,2022-03-24T17:47:03+00,Oil & Gas (1B2),CH4,mf,"[-107.35050686429325, 36.489680515726775, -107.3438377711679, 36.49504204081221]",ang,2023-05-14 20:33:09.126735+00:00,,,,,428.2031918,213.3132319,2.771,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t174703-C,36.455192,-107.3218,2022-03-24T17:47:03+00,Oil & Gas (1B2),CH4,mf,"[-107.32450610013107, 36.452259289889405, -107.31784032464094, 36.45762073580669]",ang,2023-05-14 20:33:09.126400+00:00,,,,,84.1521327,35.38886065,2.891,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t180449-A,36.787297,-107.76106,2022-03-24T18:04:49+00,Oil & Gas (1B2),CH4,mf,"[-107.76448133634825, 36.785544819670314, -107.75778498434073, 36.790953457265346]",ang,2023-05-14 20:33:09.127068+00:00,,,,,212.3778273,147.1964509,2.888,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t180449-B,36.561831,-107.396292,2022-03-24T18:04:49+00,Oil & Gas (1B2),CH4,mf,"[-107.39807473228186, 36.55889810930318, -107.39139934782347, 36.56430571789334]",ang,2023-05-14 20:34:00.637309+00:00,,,,,154.6924577,85.22749284,3.238,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t180449-C,36.506158,-107.352409,2022-03-24T18:04:49+00,Oil & Gas (1B2),CH4,mf,"[-107.35592779507785, 36.50431182443463, -107.34920026828578, 36.50967347846839]",ang,2023-05-14 20:33:09.128763+00:00,,,,,301.6889465,200.960152,3.829,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t182439-A,37.018437,-108.024329,2022-03-24T18:24:39+00,Oil & Gas (1B2),CH4,mf,"[-108.02745350322934, 37.01617567769919, -108.02079344204336, 37.021493321202996]",ang,2023-05-14 20:34:00.639007+00:00,,,,,311.7981769,173.2380627,3.812,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t182439-B,36.84297,-107.808426,2022-03-24T18:24:39+00,Oil & Gas (1B2),CH4,mf,"[-107.81115784580338, 36.84075265212397, -107.80439923677153, 36.84611557480514]",ang,2023-05-14 20:34:00.639676+00:00,,,,,114.8593649,46.4322653,3.279,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t182439-C,36.730073,-107.649603,2022-03-24T18:24:39+00,Oil & Gas (1B2),CH4,mf,"[-107.65203086205388, 36.72691276213155, -107.64528286215342, 36.732275227358194]",ang,2023-05-14 20:34:00.639341+00:00,,,,,206.9141313,129.2328847,3.382,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t182439-D,36.643837,-107.494247,2022-03-24T18:24:39+00,Oil & Gas (1B2),CH4,mf,"[-107.49640653735375, 36.64164525601493, -107.48966662827111, 36.647007233448505]",ang,2023-05-14 20:34:00.638673+00:00,,,,,530.9850757,257.8521781,3.485,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t184133-A,36.871832,-107.764638,2022-03-24T18:41:33+00,Oil & Gas (1B2),CH4,mf,"[-107.76761408455404, 36.869377758950066, -107.76115422419892, 36.87459044301584]",ang,2023-05-14 20:32:18.160589+00:00,,,,,362.0328604,159.2470803,3.212,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t184133-B,36.8641,-107.765376,2022-03-24T18:41:33+00,Oil & Gas (1B2),CH4,mf,"[-107.76822254805099, 36.86159870809934, -107.76159483611858, 36.866856334175914]",ang,2023-05-14 20:32:18.159215+00:00,,,,,207.3367241,104.1328954,3.163,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20220324t184133-C,36.864924,-107.754161,2022-03-24T18:41:33+00,Oil & Gas (1B2),CH4,mf,"[-107.75841317663472, 36.862863056381045, -107.7517853940909, 36.86812065147457]",ang,2023-05-14 20:32:18.157163+00:00,,,,,110.3821938,52.36976195,3.062,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
