plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20180916t212943-C,33.77304378709408,-118.28418535080323,2018-09-16T21:29:43+00,Electricity Generation (1A1),CO2,mfa,"[-118.28592211363598, 33.77111031805908, -118.28193939036731, 33.774449739551805]",ang,2023-11-29 05:20:53.152562+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180916t212943-E,33.852999020140984,-118.33463396490644,2018-09-16T21:29:43+00,Electricity Generation (1A1),CO2,mfa,"[-118.3359996129137, 33.85147000313854, -118.33197858085494, 33.8547805554192]",ang,2023-11-29 05:20:53.689233+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180916t215215-D,33.780961873717146,-118.23936029729312,2018-09-16T21:52:15+00,Electricity Generation (1A1),CO2,mfa,"[-118.24091645389369, 33.779241914973376, -118.23693339178753, 33.782581303563134]",ang,2023-11-29 05:20:54.768282+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180916t215215-E,33.78069459598221,-118.23968439717925,2018-09-16T21:52:15+00,Electricity Generation (1A1),CO2,mfa,"[-118.24142937906164, 33.77888997481813, -118.23748087998212, 33.78217186242075]",ang,2023-11-29 05:20:55.306648+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180916t215953-H,33.822631049671585,-118.24253913057083,2018-09-16T21:59:53+00,Electricity Generation (1A1),CO2,mfa,"[-118.24417455683268, 33.82091308769217, -118.24015474103275, 33.82422382210818]",ang,2023-11-29 05:21:00.179978+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t194913-A,34.755842,-117.276873,2018-09-17T19:49:13+00,Oil & Gas (1B2),CH4,mf,"[-117.27789131763191, 34.75444392858459, -117.27502003503196, 34.75680294849794]",ang,2024-02-27 20:15:41.460775+00:00,,,,,38.544927505313964,13.854249095962194,1.974609375,0.443603515625,333.83752899751454,8.030771990084219,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t200809-A,34.755842,-117.276873,2018-09-17T20:08:09+00,Oil & Gas (1B2),CH4,mf,"[-117.27780801316294, 34.75500319106996, -117.27493658222461, 34.757362316877455]",ang,2024-02-27 20:15:39.771472+00:00,,,,,67.22762565130071,23.438428484304147,1.908203125,0.464599609375,314.6586429685166,31.20107326018518,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t201723-A,34.755842,-117.276873,2018-09-17T20:17:23+00,Oil & Gas (1B2),CH4,mf,"[-117.27821550531579, 34.754262615756346, -117.27536935205846, 34.75662168838189]",ang,2024-02-15 18:37:07.557393+00:00,,,,,251.6867450693915,98.6109686556793,1.908203125,0.464599609375,314.6586429685166,31.20107326018518,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t203546-A,34.755842,-117.276873,2018-09-17T20:35:46+00,Oil & Gas (1B2),CH4,mf,"[-117.2775423506283, 34.75478434227388, -117.27467105619618, 34.75714336218368]",ang,2024-02-27 20:15:41.280515+00:00,,,,,51.655158106338625,14.8322442361591,1.908203125,0.464599609375,314.6586429685166,31.20107326018518,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t204525-A,34.755842,-117.276873,2018-09-17T20:45:25+00,Oil & Gas (1B2),CH4,mf,"[-117.27838661303414, 34.754099177781235, -117.2755404654094, 34.75645825040776]",ang,2024-02-27 20:15:41.902475+00:00,,,,,83.84057692562244,34.15604661366846,1.908203125,0.464599609375,314.6586429685166,31.20107326018518,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t210325-A,34.755842,-117.276873,2018-09-17T21:03:25+00,Oil & Gas (1B2),CH4,mf,"[-117.27782636103625, 34.7550423389002, -117.27490461836045, 34.75742210504161]",ang,2024-02-15 18:37:07.529260+00:00,,,,,75.85579154396899,35.42723832376469,2.0390625,0.70068359375,273.97439578109305,46.6805615284759,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t211230-A,34.755842,-117.276873,2018-09-17T21:12:30+00,Oil & Gas (1B2),CH4,mf,"[-117.27834006763318, 34.75540674726001, -117.27549387533345, 34.75776581955923]",ang,2024-02-15 18:37:07.472792+00:00,,,,,74.14751479695823,31.816210084396563,2.0390625,0.70068359375,273.97439578109305,46.6805615284759,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t212127-A,34.755842,-117.276873,2018-09-17T21:21:27+00,Oil & Gas (1B2),CH4,mf,"[-117.27761254335385, 34.755176273716046, -117.27476635871362, 34.757535346250535]",ang,2024-02-15 18:37:07.500862+00:00,,,,,33.80027361364354,17.68035678734258,2.0390625,0.70068359375,273.97439578109305,46.6805615284759,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180917t213045-A,34.755842,-117.276873,2018-09-17T21:30:45+00,Oil & Gas (1B2),CH4,mf,"[-117.27889699821642, 34.755110328274135, -117.27605081620436, 34.757469400515504]",ang,2024-02-15 18:37:07.443325+00:00,,,,,107.76053970843324,39.10417437503533,2.0390625,0.70068359375,273.97439578109305,46.6805615284759,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t202534-A,35.47396033109182,-119.43011380708882,2018-09-19T20:25:34+00,Livestock (4B),CH4,mf,"[-119.43222828073466, 35.472236938068725, -119.42829271389567, 35.47546985668581]",ang,2024-02-27 20:19:37.788189+00:00,,,,,83.33053366476776,5.266764787139297,2.603515625,0.16455078125,12.980566196839549,4.159525973551123,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-A,35.26743,-119.408629,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.41020497906754, 35.26530835889461, -119.40665927027895, 35.268228506692104]",ang,2024-02-27 20:15:40.873365+00:00,,,,,129.20332432853286,100.5500763457984,4.2421875,0.3837890625,25.907672503045404,6.325553843193407,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-B,35.27871163632485,-119.45680460957244,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.45905807944844, 35.27684648045884, -119.45538853736966, 35.279842132933695]",ang,2024-02-27 20:15:38.478678+00:00,,,,,129.3123218681427,74.04178773084799,4.17578125,0.42138671875,28.30149329768938,3.4767663576041157,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-D,35.279072102557386,-119.47556449706863,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.47722444554213, 35.27713104943603, -119.4736784318633, 35.2800258503993]",ang,2024-02-27 20:15:38.692310+00:00,,,,,88.0,70.0,4.317,0.304,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-E,35.278475944744756,-119.47255490867185,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.47456750925392, 35.27678155309956, -119.47102142607002, 35.279701595623976]",ang,2024-02-27 20:15:38.753575+00:00,,,,,99.29555039425634,39.952243163637874,4.17578125,0.42138671875,28.30149329768938,3.4767663576041157,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-F,35.290166,-119.497846,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.4992313282711, 35.289121902050944, -119.49568483653103, 35.29201666455291]",ang,2024-02-27 20:15:38.535773+00:00,,,,,89.71729862009904,15.626667699545253,4.1328125,0.376953125,30.074026425050654,2.9961381878225386,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-G,35.28198998583227,-119.50438235944983,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.5061073608721, 35.28049923868671, -119.50256125747224, 35.28339399249106]",ang,2024-02-27 20:15:40.688269+00:00,,,,,130.38626033890557,34.73350863401018,4.1328125,0.376953125,30.074026425050654,2.9961381878225386,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-H,35.281508,-119.50495,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.50674090590437, 35.28005705491626, -119.50319474346917, 35.28297704459514]",ang,2024-02-27 20:15:40.809397+00:00,,,,,169.7468166627378,49.68046327807614,4.1328125,0.376953125,30.074026425050654,2.9961381878225386,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-I,35.282436,-119.506192,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.50824390206868, 35.28088407014286, -119.50469770665795, 35.283804057151485]",ang,2024-02-27 20:15:38.876513+00:00,,,,,101.0,120.0,4.254,0.268,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-J,35.286367406453714,-119.51039303461805,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.51238824888215, 35.28450834728967, -119.50884190413777, 35.28742832655798]",ang,2024-02-27 20:15:54.506814+00:00,,,,,70.29423867540186,36.92835410290785,4.1328125,0.376953125,30.074026425050654,2.9961381878225386,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-K,35.28052965849617,-119.50948413618015,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.51157465268841, 35.27909872366686, -119.5080285414377, 35.28201870575462]",ang,2024-02-27 20:15:38.588198+00:00,,,,,62.35805291272973,8.514681060276029,4.1328125,0.376953125,30.074026425050654,2.9961381878225386,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-L,35.28115009681666,-119.51230225057269,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.51383577788545, 35.279556584137865, -119.51028965120824, 35.28247656241946]",ang,2024-02-27 20:15:41.069853+00:00,,,,,217.11483459302488,169.46150590707975,3.970703125,0.3662109375,30.412510109748975,3.4448769227753804,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-M,35.294346282939514,-119.51533449412172,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.51707361549754, 35.29261527032901, -119.51343440351584, 35.29561075623088]",ang,2024-02-27 20:15:38.644986+00:00,,,,,30.533442087569245,15.169817984638714,4.015625,0.297607421875,33.14494777778009,4.286593743173486,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-N,35.29517,-119.528032,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.53002573334926, 35.29332957948868, -119.5263865158629, 35.29632504348661]",ang,2024-02-27 20:15:38.816520+00:00,,,,,149.34487374164698,44.77206356416571,4.015625,0.297607421875,33.14494777778009,4.286593743173486,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-O,35.292678,-119.527493,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.52929948737484, 35.290819394006014, -119.52575290179207, 35.293739343933005]",ang,2024-02-27 20:15:40.995635+00:00,,,,,64.01019263813531,17.866220473152328,4.015625,0.297607421875,33.14494777778009,4.286593743173486,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-P,35.291584,-119.530014,2018-09-19T20:48:27+00,,CH4,mf,"[-119.53188547412653, 35.289782416070416, -119.52824641869512, 35.292777877947785]",ang,2024-03-01 21:17:22.383634+00:00,,,,,78.12188793288901,16.62673177377009,4.015625,0.297607421875,33.14494777778009,4.286593743173486,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180919t204827-Q,35.296736,-119.53744,2018-09-19T20:48:27+00,Oil & Gas (1B2),CH4,mf,"[-119.53917013435215, 35.29538291162028, -119.5355924488486, 35.2983029091576]",ang,2024-02-27 20:15:40.936641+00:00,,,,,49.584269306107736,18.662846464234033,4.015625,0.297607421875,33.14494777778009,4.286593743173486,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t180956-A,37.758056,-121.727748,2018-09-20T18:09:56+00,Solid Waste (6A),CH4,mf,"[-121.73003331125902, 37.75628720391269, -121.72505082876282, 37.760253341056924]",ang,2024-03-01 21:17:22.165922+00:00,,,,,98.34382455253808,41.68241496796622,3.3828125,0.492919921875,48.52722022266038,12.705560758095128,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t180956-D,37.75279,-121.655627,2018-09-20T18:09:56+00,Solid Waste (6A),CH4,mf,"[-121.65948946441274, 37.74961222718482, -121.65389326859302, 37.75403697176382]",ang,2024-03-01 21:17:21.962310+00:00,,,,,125.68774865087038,40.95659105281675,2.603515625,0.40087890625,40.208784058920635,8.115250435044173,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t182324-E,37.750391,-121.657948,2018-09-20T18:23:24+00,Solid Waste (6A),CH4,mf,"[-121.6612894819842, 37.74868362069788, -121.65651231843644, 37.75248782437424]",ang,2024-03-01 21:17:22.141002+00:00,,,,,275.60494061411396,49.02602675941116,2.603515625,0.40087890625,40.208784058920635,8.115250435044173,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t183722-A,37.753244,-121.65473,2018-09-20T18:37:22+00,Solid Waste (6A),CH4,mf,"[-121.66033401946903, 37.74705827010502, -121.65118916024772, 37.75426197027979]",ang,2024-03-01 21:17:21.559027+00:00,,,,,61.85417691314268,12.287203424219431,2.603515625,0.40087890625,40.208784058920635,8.115250435044173,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t183722-C,37.750318,-121.657252,2018-09-20T18:37:22+00,Solid Waste (6A),CH4,mf,"[-121.6591898411963, 37.74826045641596, -121.65192176095516, 37.75400716362317]",ang,2024-03-01 21:17:21.601777+00:00,,,,,223.73850188804107,54.730794090644636,2.603515625,0.40087890625,40.208784058920635,8.115250435044173,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t204112-A,37.49690287535979,-122.40694508060726,2018-09-20T20:41:12+00,Solid Waste (6A),CH4,mf,"[-122.40847207713871, 37.49562547308333, -122.40459474157741, 37.49870168704765]",ang,2024-03-01 21:17:21.002248+00:00,,,,,358.39297069387754,136.67234486318637,1.5205078125,0.517578125,225.14340631019093,72.48957532001569,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t204112-B,37.50017,-122.412476,2018-09-20T20:41:12+00,Solid Waste (6A),CH4,mf,"[-122.41462063028682, 37.49922570905376, -122.4107772019952, 37.50230185830226]",ang,2024-03-01 21:17:21.524569+00:00,,,,,269.08568139904605,116.26454890049592,1.9638671875,0.62451171875,224.82412228724954,82.12542315483591,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t204112-C,37.502709,-122.410825,2018-09-20T20:41:12+00,Solid Waste (6A),CH4,mf,"[-122.41392456550004, 37.50133581842394, -122.40654339939081, 37.50719135682078]",ang,2024-03-01 21:17:21.989746+00:00,,,,,2012.94552497665,776.9699660539214,1.9638671875,0.62451171875,224.82412228724954,82.12542315483591,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180920t204112-D,37.50134354027575,-122.40921289167214,2018-09-20T20:41:12+00,Solid Waste (6A),CH4,mf,"[-122.41094664788086, 37.500315878473046, -122.40706915248279, 37.50336504281818]",ang,2024-03-01 21:17:21.046125+00:00,,,,,688.7823084688677,365.3115881256898,1.9638671875,0.62451171875,224.82412228724954,82.12542315483591,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t193023-A,36.426113,-119.731939,2018-09-22T19:30:23+00,Livestock (4B),CH4,mf,"[-119.73382251988284, 36.42451902135495, -119.72973657174599, 36.42777880731857]",ang,2024-02-15 18:52:26.472026+00:00,,,,,88.33747391371732,44.070237628136184,0.8720703125,0.1806640625,282.12802289525496,17.60277400063591,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t193023-C,36.499969,-119.617257,2018-09-22T19:30:23+00,Livestock (4B),CH4,mf,"[-119.61902113370193, 36.498777467047184, -119.61493158382852, 36.502037003195795]",ang,2024-02-15 18:52:26.421468+00:00,,,,,286.12113028382134,81.25954624040186,1.314453125,0.22314453125,223.31654927326596,10.318325214315417,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-A,35.298,-119.662965,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66495506698692, 35.29635502893281, -119.66115518686125, 35.29948330155196]",ang,2024-02-27 20:15:53.538251+00:00,,,,,229.05056385301359,33.71026179180068,5.33203125,0.33642578125,51.97045177195263,2.966101641840851,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-B,35.29847871416833,-119.65706612323505,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.65926519831767, 35.29685875905638, -119.65546528201266, 35.29998704198659]",ang,2024-02-27 20:15:38.947680+00:00,,,,,92.11294610662759,13.544371252182959,5.33203125,0.33642578125,51.97045177195263,2.966101641840851,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-C,35.316602,-119.671658,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67361666280196, 35.31498464081831, -119.66981593349094, 35.318112892079995]",ang,2024-02-27 20:15:39.005948+00:00,,,,,71.37328743467332,23.070395676037148,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-D,35.317427,-119.671067,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67304548060298, 35.31567328837306, -119.66924471788926, 35.318801540488224]",ang,2024-02-27 20:15:53.594578+00:00,,,,,127.89329730888609,34.56928678522886,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-E,35.316271,-119.669853,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67172946737747, 35.31478295517285, -119.66792874324457, 35.31791120997242]",ang,2024-02-27 20:15:53.651704+00:00,,,,,,,,,,,,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-F,35.318874,-119.666247,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66817135257703, 35.31694363590287, -119.66437051969247, 35.320071896630836]",ang,2024-02-27 20:15:39.077701+00:00,,,,,176.4555586427093,59.03810699488739,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-J,35.329142,-119.668572,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67065313695099, 35.327191549874016, -119.66685183144305, 35.33031980305981]",ang,2024-02-27 20:15:40.392569+00:00,,,,,259.1872480874367,80.73362374728676,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-K,35.328885,-119.668362,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67065313695099, 35.327191549874016, -119.66685183144305, 35.33031980305981]",ang,2024-02-27 20:15:40.452642+00:00,,,,,401.33058292823017,121.70814451284795,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-L,35.33918,-119.666391,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66855265093032, 35.33759463122035, -119.664750940199, 35.340695848614494]",ang,2024-02-27 20:15:40.512692+00:00,,,,,398.0033884811007,69.5613453259762,5.1953125,0.404052734375,53.97523523675643,3.0990121467278473,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-M,35.347054,-119.65737,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.65882638532936, 35.34489358676199, -119.65502422684155, 35.3480218565476]",ang,2024-02-27 20:15:40.574871+00:00,,,,,301.54902000473305,124.20171674584206,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-Q,35.35989488277849,-119.66051734205594,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66240881724522, 35.35749698770579, -119.65857292519127, 35.3606253168433]",ang,2024-02-27 20:15:53.705546+00:00,,,,,695.7845963795904,250.87638640144377,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-R,35.359462,-119.661611,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66360687577263, 35.357795163868886, -119.6598041250783, 35.36092342113555]",ang,2024-02-27 20:15:40.750085+00:00,,,,,464.7837517357351,237.63592373901466,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-S,35.360225,-119.662674,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.66471495591749, 35.35836565677189, -119.6609121810298, 35.361493911837194]",ang,2024-02-27 20:15:40.630707+00:00,,,,,183.19754561684204,44.346368717843816,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-T,35.364655,-119.669995,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67369255635927, 35.36162345119155, -119.66893071571778, 35.36550671319137]",ang,2024-02-27 20:15:40.340257+00:00,,,,,427.0977782447573,195.9673581025429,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t205612-U,35.366032,-119.670356,2018-09-22T20:56:12+00,Oil & Gas (1B2),CH4,mf,"[-119.67246478388137, 35.36414445749665, -119.66862877070947, 35.367272627840094]",ang,2024-02-27 20:15:35.349795+00:00,,,,,49.56530314533022,27.435028499278452,5.00390625,0.4365234375,54.61406282982773,3.1984659630670276,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t210202-F,35.318874,-119.666247,2018-09-22T21:02:02+00,Oil & Gas (1B2),CH4,mf,"[-119.66813732505648, 35.317073881297596, -119.66439920199558, 35.32012400268471]",ang,2024-02-27 20:15:39.146848+00:00,,,,,183.44382043117872,39.26127863864078,4.91015625,0.77197265625,52.67446669046252,4.443493741066909,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t210202-G,35.318803723752765,-119.66872361704552,2018-09-22T21:02:02+00,Oil & Gas (1B2),CH4,mf,"[-119.6708969863313, 35.31761349619262, -119.6672228260555, 35.320637476422654]",ang,2024-02-27 20:15:52.708078+00:00,,,,,185.2966329800567,38.78909896885242,4.91015625,0.77197265625,52.67446669046252,4.443493741066909,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t210202-H,35.31823473759744,-119.66915407208641,2018-09-22T21:02:02+00,Oil & Gas (1B2),CH4,mf,"[-119.67121575286058, 35.316639287894056, -119.66754163720569, 35.31966326782877]",ang,2024-02-27 20:15:39.328050+00:00,,,,,89.76721192437401,19.011031819329624,4.91015625,0.77197265625,52.67446669046252,4.443493741066909,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20180922t210202-J,35.329142,-119.668572,2018-09-22T21:02:02+00,Oil & Gas (1B2),CH4,mf,"[-119.67077754469267, 35.327523808313735, -119.66703894790314, 35.33057392198841]",ang,2024-02-27 20:15:41.732788+00:00,,,,,297.5053032009271,55.991655780601015,4.91015625,0.77197265625,52.67446669046252,4.443493741066909,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
