plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
GAO20210429t153811p0000-1,28.9470627,-89.70715225,2021-04-29T15:38:11+00,Oil & Gas (1B2),CH4,mfm,"[-89.71207572927, 28.945261119254003, -89.70520581697913, 28.9512726847157]",GAO,2023-05-14 20:32:18.142663+00:00,,,,,997.9919913,342.2138338,5.403,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t154206p0000-1,28.94702765,-89.70700982,2021-04-29T15:42:06+00,Oil & Gas (1B2),CH4,mfm,"[-89.71850993898772, 28.94337168184019, -89.70430209968961, 28.955835666591476]",GAO,2023-05-14 20:32:18.142227+00:00,,,,,1169.552375,429.7482011,5.403,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t155110p0000-1,28.9987752,-89.959322,2021-04-29T15:51:10+00,Oil & Gas (1B2),CH4,mfm,"[-89.9642644174615, 28.996428548544376, -89.95803770161449, 29.001843122381906]",GAO,2023-05-14 20:25:09.783303+00:00,,,,,1292.555851,423.9662055,4.934,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t155501p0000-1,28.9988059,-89.959286,2021-04-29T15:55:01+00,Oil & Gas (1B2),CH4,mfm,"[-89.96387237699966, 28.997556105835205, -89.9576455953993, 29.00297067778389]",GAO,2023-05-14 20:25:09.769402+00:00,,,,,2866.090369,819.2687628,4.934,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t160113p0000-1,28.94592967,-90.03128299,2021-04-29T16:01:13+00,Oil & Gas (1B2),CH4,mfm,"[-90.03361704624427, 28.944373101278654, -90.02944383180659, 28.94799349394389]",GAO,2023-05-14 20:32:18.142325+00:00,,,,,228.3960067,127.1852332,3.848,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t160451p0000-1,28.94611421,-90.03106239,2021-04-29T16:04:51+00,Oil & Gas (1B2),CH4,mfm,"[-90.0363020005631, 28.944435964388948, -90.02889094125727, 28.950921101219368]",GAO,2023-05-14 20:32:18.142952+00:00,,,,,176.6000783,103.5919886,3.848,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t160936p0000-1,29.0981563,-89.98203,2021-04-29T16:09:36+00,Oil & Gas (1B2),CH4,mfm,"[-89.99733218163871, 29.088820926351755, -89.97928254511508, 29.10456122363853]",GAO,2023-05-14 20:24:17.877632+00:00,,,,,112.1949593,61.35474008,2.895,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t161338p0000-1,29.09829707,-89.98127143,2021-04-29T16:13:38+00,Oil & Gas (1B2),CH4,mfm,"[-90.00003788609519, 29.087053592062528, -89.97907024552124, 29.105375207560318]",GAO,2023-05-14 20:25:09.783444+00:00,,,,,56.65916333,24.19273817,2.895,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t164954p0000-1,28.9288187,-90.353459,2021-04-29T16:49:54+00,Oil & Gas (1B2),CH4,mfm,"[-90.35965330583053, 28.92607429452854, -90.35137848543414, 28.93334801950772]",GAO,2023-05-14 20:24:17.869146+00:00,,,,,951.1427067,414.0081444,4.44,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t165411p0000-1,28.928818,-90.353423,2021-04-29T16:54:11+00,Oil & Gas (1B2),CH4,mfm,"[-90.35774302514868, 28.92650926363059, -90.35123123205723, 28.93220849416719]",GAO,2023-05-14 20:25:09.785391+00:00,,,,,1322.297293,551.1578267,4.44,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t170220p0000-1,29.1137776,-90.483205,2021-04-29T17:02:20+00,Oil & Gas (1B2),CH4,mfm,"[-90.48993244623955, 29.110185820483686, -90.48149820187682, 29.117585924402725]",GAO,2023-05-14 20:24:17.867883+00:00,,,,,500.9169815,146.598716,3.234,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t170658p0000-1,29.113683,-90.483207,2021-04-29T17:06:58+00,Oil & Gas (1B2),CH4,mfm,"[-90.48848156329677, 29.110820457367918, -90.48181358053662, 29.116645978032167]",GAO,2023-05-14 20:25:09.775050+00:00,,,,,436.0597018,122.2539124,3.234,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t171206p0000-1,29.11836911,-90.50247409,2021-04-29T17:12:06+00,Oil & Gas (1B2),CH4,mfm,"[-90.50583789085137, 29.115783124465537, -90.50100779220021, 29.11997130725665]",GAO,2023-05-14 20:23:41.649685+00:00,,,,,216.5351661,47.22500963,3.267,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210429t171648p0000-1,29.11830666,-90.50251156,2021-04-29T17:16:48+00,Oil & Gas (1B2),CH4,mfm,"[-90.50628375828516, 29.11516045255674, -90.50080475152542, 29.119947039879236]",GAO,2023-05-14 20:25:09.765949+00:00,,,,,263.4045135,63.00963939,3.267,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210503t165940p0000-1,28.9465431,-89.706559,2021-05-03T16:59:40+00,Oil & Gas (1B2),CH4,mfm,"[-89.71364933576834, 28.945082969556765, -89.70030473799432, 28.956728482584982]",GAO,2023-05-14 20:24:17.867681+00:00,,,,,3010.770566,503.1219717,10.794,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210503t165940p0000-2,28.94229,-89.715915,2021-05-03T16:59:40+00,Oil & Gas (1B2),CH4,mfm,"[-89.71793875553759, 28.94044671889912, -89.71376660674984, 28.944066324269944]",GAO,2023-05-14 20:25:09.783634+00:00,,,,,1128.548011,153.755374,10.822,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210504t151639p0000-1,29.57077331,-89.51239308,2021-05-04T15:16:39+00,Oil & Gas (1B2),CH4,mfm,"[-89.51431265016132, 29.569278604809035, -89.51015178030389, 29.572897496675786]",GAO,2023-05-14 20:32:18.142470+00:00,,,,,84.57493782,22.95284076,4.297,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210505t174931p0000-1,28.95186344,-95.31280396,2021-05-05T17:49:31+00,Electricity Generation (1A1),CH4,mfm,"[-95.31463687094038, 28.95020189250602, -95.31053465681619, 28.953791434805012]",GAO,2023-05-14 20:23:41.650595+00:00,,,,,408.8390594,136.5780582,4.833,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t150140p0000-C,30.075687349600273,-90.85866923649048,2021-05-06T15:01:40+00,Electricity Generation (1A1),CO2,mfa,"[-90.86121689007571, 30.073048080692686, -90.85699525971206, 30.076669865079904]",GAO,2023-11-29 05:21:49.252707+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t150140p0000-D,30.075901253222952,-90.85936345435113,2021-05-06T15:01:40+00,Electricity Generation (1A1),CO2,mfa,"[-90.86174416315764, 30.0738467104131, -90.85755899637817, 30.077468404802236]",GAO,2023-11-29 05:21:50.354810+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t153606p0000-A,30.096079143345534,-90.95768487919393,2021-05-06T15:36:06+00,Other,CO2,mfa,"[-90.9605166738315, 30.093825776814143, -90.95633048902906, 30.09744762041059]",GAO,2023-11-29 05:14:46.973241+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t153606p0000-B,30.320874239240666,-91.234732142174,2021-05-06T15:36:06+00,Electricity Generation (1A1),CO2,mfa,"[-91.24368452494568, 30.312751219572935, -91.23178971762394, 30.32305076486374]",GAO,2023-11-29 05:14:47.534751+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t161317p0000-B,30.727777724987988,-91.37066723656407,2021-05-06T16:13:17+00,Electricity Generation (1A1),CO2,mfa,"[-91.3726912851655, 30.725642272025187, -91.36847741237995, 30.72926454886528]",GAO,2023-11-29 05:21:15.559848+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t162204p0000-B,30.727693676260543,-91.37096034021845,2021-05-06T16:22:04+00,Electricity Generation (1A1),CO2,mfa,"[-91.37538181160723, 30.72425700668438, -91.36992227746806, 30.728950104797146]",GAO,2023-11-29 05:21:16.110469+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t163005p0000-A,30.494008405212696,-91.18689498251014,2021-05-06T16:30:05+00,Electricity Generation (1A1),CO2,mfa,"[-91.19012862660152, 30.49180738558487, -91.18599829613328, 30.495397928790315]",GAO,2023-11-29 05:21:16.640024+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t163922p0000-A,30.48392304813386,-91.17873991607243,2021-05-06T16:39:22+00,Electricity Generation (1A1),CO2,mfa,"[-91.18309779692312, 30.479617961611066, -91.1773598841693, 30.484594319756262]",GAO,2023-11-29 05:21:17.182271+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t163922p0000-C,30.493961941975343,-91.18693255923245,2021-05-06T16:39:22+00,Electricity Generation (1A1),CO2,mfa,"[-91.18966585151499, 30.491201097404453, -91.18549909935399, 30.494791551048056]",GAO,2023-11-29 05:21:17.729510+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t170356p0000-1,30.48130674,-90.82376649,2021-05-06T17:03:56+00,Solid Waste (6A),CH4,mfm,"[-90.82580428584816, 30.479608277282516, -90.82160200042517, 30.483229780423205]",GAO,2023-05-14 20:23:41.649007+00:00,,,,,365.9159079,117.680544,3.322,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-1,30.00155401,-90.39188492,2021-05-06T17:59:42+00,Electricity Generation (1A1),CH4,mfm,"[-90.39729835438737, 29.996646569241694, -90.39009973883812, 30.002849283152095]",GAO,2023-05-14 20:23:41.646663+00:00,,,,,487.3283192,188.8852997,3.664,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-2,29.94846445,-90.14873263,2021-05-06T17:59:42+00,Electricity Generation (1A1),CH4,mfm,"[-90.15085302078887, 29.946303378324988, -90.14667486244203, 29.94992365995891]",GAO,2023-05-14 20:24:17.866467+00:00,,,,,431.3901146,177.2081083,3.679,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-A,29.997230106761023,-90.38723256346091,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.38922496583561, 29.994842482944435, -90.38500763408622, 29.99849492196982]",GAO,2023-11-29 05:14:49.174844+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-B,29.993981628355982,-90.38864910377468,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.39398264276491, 29.98745920755587, -90.38533041561543, 29.994952919956695]",GAO,2023-11-29 05:14:50.258061+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-C,29.994599865735793,-90.39361493741168,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.39641641979001, 29.99170166705262, -90.39219920483993, 29.995322634402335]",GAO,2023-11-29 05:14:51.362259+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-D,29.997258916507533,-90.39676253060401,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.39896778336578, 29.99535199173007, -90.39478697415296, 29.998972782239623]",GAO,2023-11-29 05:14:52.984882+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-F,30.002661243183027,-90.39922766016468,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.40242583831858, 29.999019921050067, -90.39748135170778, 30.003301921969285]",GAO,2023-11-29 05:14:55.179269+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-G,30.0012087887347,-90.40331844434529,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.40910174974447, 29.99605999698567, -90.40212137748118, 30.00210523257084]",GAO,2023-11-29 05:14:55.721434+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-H,30.002778084277637,-90.39818140252936,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.40038417273077, 30.000841557021033, -90.39620313089792, 30.004462348696883]",GAO,2023-11-29 05:14:56.257438+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-L,30.004420356889696,-90.46103860815926,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.46394077937994, 30.00192420318142, -90.4597958030701, 30.005513723434323]",GAO,2023-11-29 05:14:59.043237+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-M,29.96215048064913,-90.26738360121031,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.26939199554785, 29.959264081507435, -90.26521300072136, 29.962884615916714]",GAO,2023-11-29 05:15:00.136461+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-O,29.944513043324804,-90.14572627346227,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.15108775138364, 29.939175874603876, -90.1437489699978, 29.94550365373655]",GAO,2023-11-29 05:15:02.313985+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t175942p0000-P,29.94884489529248,-90.14845883584528,2021-05-06T17:59:42+00,Electricity Generation (1A1),CO2,mfa,"[-90.152959492502, 29.943446295068092, -90.1456203901595, 29.949774079249682]",GAO,2023-11-29 05:15:04.526639+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t180913p0000-A,29.958781435301177,-90.26798830383429,2021-05-06T18:09:13+00,Electricity Generation (1A1),CO2,mfa,"[-90.26990531304578, 29.956401999132805, -90.26572633085759, 29.960054109981968]",GAO,2023-11-29 05:15:06.167338+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t180913p0000-C,29.962336493407406,-90.2672329258988,2021-05-06T18:09:13+00,Electricity Generation (1A1),CO2,mfa,"[-90.27082860051426, 29.95841029932469, -90.26548653367935, 29.96300701119082]",GAO,2023-11-29 05:15:07.261116+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t180913p0000-E,30.00448320415599,-90.46103721420353,2021-05-06T18:09:13+00,Electricity Generation (1A1),CO2,mfa,"[-90.4644258369815, 30.00133372273096, -90.45991728375756, 30.00526960147747]",GAO,2023-11-29 05:15:10.268171+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-1,29.931344,-90.253389,2021-05-06T18:15:08+00,Other,CH4,mfm,"[-90.25545591369442, 29.92945809437739, -90.25127808948993, 29.933110182454776]",GAO,2023-05-14 20:23:41.648635+00:00,,,,,875.0254229,167.5286372,3.713,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-2,29.93763109,-90.2630313,2021-05-06T18:15:08+00,Solid Waste (6A),CH4,mfm,"[-90.26903835208489, 29.93078705126445, -90.2587204703479, 29.939728422668086]",GAO,2023-05-14 20:23:41.647729+00:00,,,,,416.6738841,239.3740614,3.666,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-A,29.98863858655919,-90.44725571939013,2021-05-06T18:15:08+00,Electricity Generation (1A1),CO2,mfa,"[-90.45116259251454, 29.983747633279886, -90.44458281229242, 29.98944665952837]",GAO,2023-11-29 05:17:07.570882+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-B,29.98388171445889,-90.4464601888715,2021-05-06T18:15:08+00,Electricity Generation (1A1),CO2,mfa,"[-90.44985039317137, 29.97983835119405, -90.44439769241346, 29.984561375336938]",GAO,2023-11-29 05:17:09.466113+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-C,29.98379309357864,-90.4460386555277,2021-05-06T18:15:08+00,Electricity Generation (1A1),CO2,mfa,"[-90.44985039317137, 29.97983835119405, -90.44439769241346, 29.984561375336938]",GAO,2023-11-29 05:17:10.004686+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t181508p0000-D,29.988759748129795,-90.45991891921402,2021-05-06T18:15:08+00,Electricity Generation (1A1),CO2,mfa,"[-90.4624845849294, 29.986458120220725, -90.45834025221843, 29.9900476424015]",GAO,2023-11-29 05:17:10.550552+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210506t182124p0000-1,29.933745,-90.260272,2021-05-06T18:21:24+00,Solid Waste (6A),CH4,mfm,"[-90.26397715493191, 29.929194440110287, -90.2574377710076, 29.934861587673105]",GAO,2023-05-14 20:24:17.870410+00:00,,,,,1344.21472,687.4136067,3.666,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210506t182124p0000-2,29.93127448,-90.2533835,2021-05-06T18:21:24+00,Other,CH4,mfm,"[-90.25533095345132, 29.928729423354188, -90.2511531598921, 29.93238151138328]",GAO,2023-05-14 20:24:17.872446+00:00,,,,,473.0777397,69.42362104,3.713,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t145850p0000-A,29.68542242950643,-89.97356291005333,2021-05-07T14:58:50+00,Electricity Generation (1A1),CO2,mfa,"[-89.97520366958997, 29.683302087813946, -89.97100041930028, 29.68695370391326]",GAO,2023-11-29 05:21:21.675973+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210507t161606p0000-1,29.33279104,-91.87155783,2021-05-07T16:16:06+00,Oil & Gas (1B2),CH4,mfm,"[-91.87934456200973, 29.32576559372664, -91.8696957385207, 29.334177564971277]",GAO,2023-05-14 20:24:17.866719+00:00,,,,,118.887127,24.05667895,3.484,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t161928p0000-1,29.3790838,-91.753159,2021-05-07T16:19:28+00,Oil & Gas (1B2),CH4,mfm,"[-91.75677601647092, 29.374957388359583, -91.75099148320483, 29.37999806947182]",GAO,2023-05-14 20:25:09.772996+00:00,,,,,352.4587215,164.1441568,3.999,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t162307p0000-1,29.33276067,-91.87170235,2021-05-07T16:23:07+00,Oil & Gas (1B2),CH4,mfm,"[-91.87439130532671, 29.330641978407687, -91.87030747771102, 29.334233733561888]",GAO,2023-05-14 20:32:18.142130+00:00,,,,,1296.815464,497.1839576,3.484,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t163418p0000-1,29.19034774,-91.61690201,2021-05-07T16:34:18+00,Oil & Gas (1B2),CH4,mfm,"[-91.61992317222307, 29.18766858225045, -91.61584535688947, 29.191228563583422]",GAO,2023-05-14 20:32:18.142807+00:00,,,,,57.4180093,17.2586131,4.273,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t165132p0000-1,29.0775171,-90.870788,2021-05-07T16:51:32+00,Oil & Gas (1B2),CH4,mfm,"[-90.87310035517463, 29.075000472992205, -90.86895600253524, 29.078622508636933]",GAO,2023-05-14 20:24:17.877537+00:00,,,,,267.5993205,54.71622734,3.126,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t170250p0000-1,28.8671697,-90.491146,2021-05-07T17:02:50+00,Oil & Gas (1B2),CH4,mfm,"[-90.49382558851119, 28.8643509072241, -90.48893533712436, 28.86863353025811]",GAO,2023-05-14 20:24:17.884657+00:00,,,,,482.2169989,195.4039962,6.26,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t170718p0000-1,28.9289659,-90.352917,2021-05-07T17:07:18+00,Oil & Gas (1B2),CH4,mfm,"[-90.35585649012981, 28.92451386010452, -90.34970449883298, 28.929866810759886]",GAO,2023-05-14 20:25:09.780706+00:00,,,,,1115.421783,211.7407106,5.881,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t173628p0000-1,29.229527,-89.390137,2021-05-07T17:36:28+00,Oil & Gas (1B2),CH4,mfm,"[-89.3921767957816, 29.227129000527615, -89.3879941421632, 29.230779099567865]",GAO,2023-05-14 20:24:17.867022+00:00,,,,,532.7326854,126.9462005,5.779,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t174809p0000-1,29.5697876,-89.510911,2021-05-07T17:48:09+00,Oil & Gas (1B2),CH4,mfm,"[-89.51450420627042, 29.55874852260729, -89.4974999271709, 29.573507151524225]",GAO,2023-05-14 20:26:01.081530+00:00,,,,,2510.497911,374.4899999,6.093,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t180211p0000-1,29.8666635,-89.830195,2021-05-07T18:02:11+00,Electricity Generation (1A1),CH4,mfm,"[-89.83256265885538, 29.86482763565963, -89.82835235146287, 29.8684472837251]",GAO,2023-05-14 20:25:09.789020+00:00,,,,,729.8896321,356.4153259,3.676,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210507t180838p0000-A,29.93454959467978,-89.97037374302178,2021-05-07T18:08:38+00,Electricity Generation (1A1),CO2,mfa,"[-89.97228159762675, 29.93032378489534, -89.96661520298397, 29.935202870013995]",GAO,2023-11-29 05:21:18.278127+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210508t150847p0000-1,30.684847,-92.06479,2021-05-08T15:08:47+00,Solid Waste (6A),CH4,mfm,"[-92.06762988595081, 30.681937208593894, -92.06319749632235, 30.685749046855904]",GAO,2023-05-14 20:23:41.655180+00:00,,,,,656.5641961,281.8705611,2.452,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210508t152018p0000-1,30.868467,-92.603939,2021-05-08T15:20:18+00,Solid Waste (6A),CH4,mfm,"[-92.60705819232555, 30.86616179154987, -92.60191976359681, 30.870603856395306]",GAO,2023-05-14 20:25:09.786603+00:00,,,,,490.4956611,197.4058431,3.33,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210508t153124p0000-1,30.467475,-92.521425,2021-05-08T15:31:24+00,Oil & Gas (1B2),CH4,mfm,"[-92.52361349593421, 30.465794109711933, -92.51948306781553, 30.469385697436547]",GAO,2023-05-14 20:24:17.868087+00:00,,,,,256.1151663,122.6329248,3.786,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210508t153858p0000-1,30.27237447,-92.86489333,2021-05-08T15:38:58+00,Solid Waste (6A),CH4,mfm,"[-92.86675124730391, 30.27105792456817, -92.86266540173746, 30.274586602869384]",GAO,2023-05-14 20:24:17.867527+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210508t155703p0000-1,30.058585,-93.749665,2021-05-08T15:57:03+00,Electricity Generation (1A1),CH4,mfm,"[-93.75207620252094, 30.057755019420522, -93.74796311252796, 30.061346423983593]",GAO,2023-05-14 20:24:17.866769+00:00,,,,,702.8672376,137.6411873,5.065,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20210508t155703p0000-A,30.05528439223174,-93.75809775027636,2021-05-08T15:57:03+00,Electricity Generation (1A1),CO2,mfa,"[-93.75963987653282, 30.05445848043288, -93.7554904271168, 30.058049970296953]",GAO,2023-11-29 05:17:11.640675+00:00,,,,,,,,,,,,Global Airborne Observatory,ASU GDCS
GAO20210508t162942p0000-1,30.00826304,-92.77644607,2021-05-08T16:29:42+00,Oil & Gas (1B2),CH4,mfm,"[-92.77800910617819, 30.00726286251388, -92.77386118496068, 30.01082323258095]",GAO,2023-05-14 20:32:18.143000+00:00,,,,,782.9620506,460.745622,5.334,,,,hrrr,Global Airborne Observatory,ASU GDCS
