plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,cmf_type,plume_bounds,instrument,published_at,plume_png_object,plume_tif_object,rgb_png_object,rgb_tif_object,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider
ang20200708t204153-A,35.2590688,-119.58112,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.58313380367099, 35.25720520897747, -119.57897756618776, 35.26059899248096]",ang,2023-05-14 20:28:40.227568+00:00,,,,,47.2883246,20.3982098,4.551,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t204153-B,35.3433007,-119.64251,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.64480457074018, 35.34138034852946, -119.64067903927533, 35.34477431897898]",ang,2023-05-14 20:28:40.232625+00:00,,,,,131.627137,37.9568108,4.45,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t204153-C,35.4616487,-119.70761,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.70936595816089, 35.459693033327696, -119.70530495896338, 35.463029508084595]",ang,2023-05-14 20:27:47.142544+00:00,,,,,106.297694,28.3198618,3.612,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t204153-D,35.360046,-119.66044,2020-07-08T20:41:53+00,Oil & Gas (1B2),CH4,mf,"[-119.66281824291605, 35.3577692587383, -119.65869183257001, 35.36116326346555]",ang,2023-05-14 20:29:35.910410+00:00,,,,,192.588137,101.53798,4.322,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t205253-A,35.417403,-119.7028,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.7049450907088, 35.41563856431556, -119.70078051757496, 35.419061255061564]",ang,2023-05-14 20:27:47.130810+00:00,,,,,83.5224749,20.9464115,3.932,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t205253-B,35.365924,-119.67044,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.67261654132707, 35.364025370147814, -119.66845470081498, 35.36739048270844]",ang,2023-05-14 20:31:24.151703+00:00,,,,,188.460079,85.1137413,4.251,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t205253-C,35.3545553,-119.66925,2020-07-08T20:52:53+00,Oil & Gas (1B2),CH4,mf,"[-119.67270909474459, 35.35226153194075, -119.66738399827749, 35.356604617973275]",ang,2023-05-14 20:31:24.160563+00:00,,,,,140.770845,49.8461884,4.325,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t210329-A,35.5317854,-119.77767,2020-07-08T21:03:29+00,Oil & Gas (1B2),CH4,mf,"[-119.77982579321502, 35.530186115188464, -119.77578537824652, 35.5335020400958]",ang,2023-05-14 20:26:54.218826+00:00,,,,,110.890639,33.9205943,3.326,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200708t212342-A,35.586067,-119.69757,2020-07-08T21:23:42+00,Oil & Gas (1B2),CH4,mf,"[-119.69991835749316, 35.58457679285052, -119.69578045508294, 35.58797066302886]",ang,2023-05-14 20:29:35.897062+00:00,,,,,86.9837573,51.7661211,2.891,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t200904-1,36.4490506,-119.38899,2020-07-09T20:09:04+00,Livestock (4B),CH4,mf,"[-119.39102722768708, 36.447401841323654, -119.38643387001936, 36.45112363091985]",ang,2023-05-14 20:26:01.101085+00:00,,,,,209.607392,47.1956788,2.479,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t201958-1,36.4715636,-119.34192,2020-07-09T20:19:58+00,Livestock (4B),CH4,mf,"[-119.34348465829471, 36.47012667424055, -119.339594251616, 36.47322817826881]",ang,2023-05-14 20:26:01.105654+00:00,,,,,128.011581,46.4298691,2.847,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t203053-2,36.3769262,-119.36041,2020-07-09T20:30:53+00,Livestock (4B),CH4,mf,"[-119.36136748316386, 36.37546682609792, -119.35728074469274, 36.37875718505637]",ang,2023-05-14 20:26:01.108444+00:00,,,,,164.693809,84.6716318,2.357,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t204216-1,36.1039876,-119.37424,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.37606932679047, 36.10228326735934, -119.37219714196438, 36.10538483073421]",ang,2023-05-14 20:26:54.222366+00:00,,,,,37.2719847,11.8103346,2.303,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t204216-A,36.165502,-119.28291,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.28419861400114, 36.16426062417574, -119.28035661966469, 36.16738928523394]",ang,2023-05-14 20:31:24.137603+00:00,,,,,121.203815,41.4028465,2.609,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t204216-B,36.1155702,-119.36196,2020-07-09T20:42:16+00,Livestock (4B),CH4,mf,"[-119.36358825988034, 36.11385982937292, -119.35974886900846, 36.11698837952999]",ang,2023-05-14 20:28:40.205619+00:00,,,,,35.3620979,7.68391961,2.313,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-1,36.2296656,-119.16353,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.16524715116476, 36.228118462048506, -119.16136830212527, 36.23122037938632]",ang,2023-05-14 20:29:35.901408+00:00,,,,,401.570789,204.565582,3.033,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-3,36.0885088,-119.37658,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.37929446651283, 36.08575882718245, -119.37495593423387, 36.08926487444839]",ang,2023-05-14 20:29:35.891368+00:00,,,,,199.60635,70.1106253,2.181,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-5,36.054109,-119.41995,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.42220177749064, 36.052125455772924, -119.41799862163967, 36.05552355791104]",ang,2023-05-14 20:26:54.221561+00:00,,,,,230.928929,63.8055531,1.868,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-B,36.2286507,-119.16599,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.16751979235872, 36.22702283095012, -119.16367452299798, 36.23012467774747]",ang,2023-05-14 20:31:24.161507+00:00,,,,,73.5189861,43.8037795,2.976,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-C,36.2250479,-119.17981,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.18200833936164, 36.223541955535616, -119.178163266432, 36.22664378193137]",ang,2023-05-14 20:29:35.913395+00:00,,,,,37.6082064,12.7900129,2.862,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t205211-D,36.159617,-119.28271,2020-07-09T20:52:11+00,Livestock (4B),CH4,mf,"[-119.28413198384834, 36.15803922346014, -119.28025680141307, 36.161167954760884]",ang,2023-05-14 20:27:47.146192+00:00,,,,,304.240995,80.4002799,2.609,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t210220-1,36.2248075,-119.16332,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.16501725026457, 36.22337014828027, -119.16117215450778, 36.22647199990469]",ang,2023-05-14 20:31:24.142272+00:00,,,,,116.907545,81.0121948,3.328,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t210220-2,36.0871326,-119.33551,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.33738498612624, 36.08495675324143, -119.33354694483158, 36.08808535438461]",ang,2023-05-14 20:27:47.132105+00:00,,,,,131.245623,49.6503204,2.598,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t210220-3,36.0720328,-119.36434,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.36538305598836, 36.069887272427096, -119.36154588426429, 36.07298879501018]",ang,2023-05-14 20:24:17.882864+00:00,,,,,142.043247,66.0091308,2.398,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t210220-4,36.0539224,-119.39785,2020-07-09T21:02:20+00,Livestock (4B),CH4,mf,"[-119.39906219945519, 36.05248065785637, -119.39522585300604, 36.055609168865416]",ang,2023-05-14 20:29:35.893616+00:00,,,,,105.06495,41.3110885,2.235,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t211401-1,36.0276631,-119.50553,2020-07-09T21:14:01+00,Oil & Gas (1B2),CH4,mf,"[-119.5107496943189, 36.02452567189541, -119.50064558539735, 36.032670133934666]",ang,2023-05-14 20:25:09.776235+00:00,,,,,357.858089,157.728865,2.262,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t212858-1,35.4775272,-119.448,2020-07-09T21:28:58+00,Livestock (4B),CH4,mf,"[-119.4502816812117, 35.47522259205574, -119.44574424305839, 35.478944615632805]",ang,2023-05-14 20:30:30.002916+00:00,,,,,565.316056,166.839645,3.737,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t213509-A,35.4732935,-119.05804,2020-07-09T21:35:09+00,Oil & Gas (1B2),CH4,mf,"[-119.0594997032884, 35.47166547296086, -119.05581730750295, 35.474690446588546]",ang,2023-05-14 20:26:54.212722+00:00,,,,,82.7576691,18.2778243,4.146,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t214232-A,35.500528,-119.07112,2020-07-09T21:42:32+00,Oil & Gas (1B2),CH4,mf,"[-119.07296066536163, 35.49871333454497, -119.06924519535244, 35.50171207234609]",ang,2023-05-14 20:28:40.226614+00:00,,,,,180.814036,62.8961257,4.05,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t214232-B,35.4697143,-119.04027,2020-07-09T21:42:32+00,Oil & Gas (1B2),CH4,mf,"[-119.04172291464695, 35.46826576185197, -119.03800878703579, 35.47126455205892]",ang,2023-05-14 20:26:54.208854+00:00,,,,,46.1781933,41.3473423,4.14,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t214232-C,35.459464,-119.03268,2020-07-09T21:42:32+00,Oil & Gas (1B2),CH4,mf,"[-119.0343692556054, 35.45798478122245, -119.03065558638335, 35.46098358462087]",ang,2023-05-14 20:30:29.992448+00:00,,,,,282.983473,64.1736747,4.084,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t215700-A,35.515937,-119.03861,2020-07-09T21:57:00+00,Oil & Gas (1B2),CH4,mf,"[-119.04030122153492, 35.51421940364138, -119.03661693945087, 35.5172182477928]",ang,2023-05-14 20:27:47.142142+00:00,,,,,240.678813,47.081829,4.118,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t215700-B,35.509475,-119.0365,2020-07-09T21:57:00+00,Oil & Gas (1B2),CH4,mf,"[-119.03808846672108, 35.50761644620102, -119.03440440002176, 35.510641438691685]",ang,2023-05-14 20:27:47.144126+00:00,,,,,265.752384,93.0879727,4.142,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t221850-A,35.492006,-118.89689,2020-07-09T22:18:50+00,Oil & Gas (1B2),CH4,mf,"[-118.89841486844306, 35.490571984814125, -118.89495571976727, 35.493364133441624]",ang,2023-05-14 20:27:47.131327+00:00,,,,,486.331788,233.47827,4.618,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t223021-A,35.398667,-119.04935,2020-07-09T22:30:21+00,Oil & Gas (1B2),CH4,mf,"[-119.05085903474507, 35.39668605803416, -119.0470200642273, 35.39978840112973]",ang,2023-05-14 20:26:54.204967+00:00,,,,,113.178939,68.8473557,4.134,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t223916-1,35.213072,-119.18651,2020-07-09T22:39:16+00,Livestock (4B),CH4,mf,"[-119.18865049384407, 35.21168529065227, -119.18482064274721, 35.214787349423595]",ang,2023-05-14 20:28:40.207415+00:00,,,,,1166.05498,473.815073,4.321,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t223916-2,35.1867421,-119.11549,2020-07-09T22:39:16+00,Livestock (4B),CH4,mf,"[-119.11752701528691, 35.1847396546281, -119.11369812217876, 35.18784196647518]",ang,2023-05-14 20:26:54.214754+00:00,,,,,1144.38614,201.239044,4.117,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
ang20200709t224635-2,35.2031429,-119.19948,2020-07-09T22:46:35+00,Livestock (4B),CH4,mf,"[-119.20194972792423, 35.19993841036128, -119.19696509576826, 35.204011478051754]",ang,2023-05-14 20:26:54.209283+00:00,,,,,1214.72207,237.10321,4.302,,,,hrrr,AVIRIS-NG,NASA-JPL AVIRIS-NH
GAO20200713t154610p0000-A,31.50447648,-101.7368832,2020-07-13T15:46:10+00,Oil & Gas (1B2),CH4,mfm,"[-101.73918463352975, 31.503319261001007, -101.7337270686651, 31.508012779350857]",GAO,2023-05-14 20:26:54.219446+00:00,,,,,247.2337133,86.69191497,6.205,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t154610p0000-B,31.48759228,-101.7302737,2020-07-13T15:46:10+00,Oil & Gas (1B2),CH4,mfm,"[-101.7329912255916, 31.485350462319904, -101.72748741056206, 31.49004385345337]",GAO,2023-05-14 20:29:35.902417+00:00,,,,,299.3427983,60.90082481,6.182,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t154610p0000-C,31.45172371,-101.7364909,2020-07-13T15:46:10+00,Oil & Gas (1B2),CH4,mfm,"[-101.73919173631491, 31.44992750160689, -101.73373726161581, 31.454621039660136]",GAO,2023-05-14 20:26:54.215915+00:00,,,,,307.7837932,89.34984369,6.087,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t155401p0000-A,31.520372,-101.754096,2020-07-13T15:54:01+00,Oil & Gas (1B2),CH4,mfm,"[-101.75696345153406, 31.519026884603413, -101.74979640620012, 31.525136351632202]",GAO,2023-05-14 20:31:24.155346+00:00,,,,,565.0966439,97.46544015,6.241,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t160121p0000-A,31.34271079,-101.7767109,2020-07-13T16:01:21+00,Oil & Gas (1B2),CH4,mfm,"[-101.77974410682522, 31.340759933476267, -101.77424866677441, 31.34541295144759]",GAO,2023-05-14 20:26:54.203809+00:00,,,,,270.8785077,80.76916134,6.693,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t160121p0000-B,31.51174,-101.784012,2020-07-13T16:01:21+00,Oil & Gas (1B2),CH4,mfm,"[-101.78640153932233, 31.510073518955277, -101.78094354212384, 31.514726609281226]",GAO,2023-05-14 20:30:29.982063+00:00,,,,,383.2311435,140.6744863,7.03,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t160121p0000-C,31.37557134,-101.7765815,2020-07-13T16:01:21+00,Oil & Gas (1B2),CH4,mfm,"[-101.77955057453943, 31.374146213894036, -101.77410032229338, 31.378839908561293]",GAO,2023-05-14 20:31:24.150295+00:00,,,,,200.4356421,49.98848398,6.738,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t160121p0000-D,31.363509,-101.775134,2020-07-13T16:01:21+00,Oil & Gas (1B2),CH4,mfm,"[-101.77767711748717, 31.36115649228947, -101.77222775359608, 31.365809609755996]",GAO,2023-05-14 20:29:35.914082+00:00,,,,,1959.533839,433.9303438,6.71,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t160826p0000-A,31.3715676,-101.8030101,2020-07-13T16:08:26+00,Oil & Gas (1B2),CH4,mfm,"[-101.80535499638071, 31.37041037592411, -101.79990486468954, 31.375104153391344]",GAO,2023-05-14 20:26:01.089979+00:00,,,,,354.1980658,47.91019504,6.711,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t161503p0000-A,31.37160578,-101.8029143,2020-07-13T16:15:03+00,Oil & Gas (1B2),CH4,mfm,"[-101.80524264005547, 31.37093516401407, -101.7997453546977, 31.37558825078781]",GAO,2023-05-14 20:29:35.900904+00:00,,,,,273.9161456,32.2449085,6.711,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t162923p0000-A,31.35145867,-101.891062,2020-07-13T16:29:23+00,Oil & Gas (1B2),CH4,mfm,"[-101.89381299612145, 31.34941737395511, -101.88831650350475, 31.35411131883181]",GAO,2023-05-14 20:27:47.130707+00:00,,,,,184.4300274,40.60193665,6.573,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t163323p0000-A,31.3516174,-101.8909149,2020-07-13T16:33:23+00,Oil & Gas (1B2),CH4,mfm,"[-101.89356878808246, 31.34965490424582, -101.8880722825603, 31.35434884828827]",GAO,2023-05-14 20:26:54.219065+00:00,,,,,258.8302402,67.9796534,6.573,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200713t163323p0000-B,31.30310139,-101.9166109,2020-07-13T16:33:23+00,Oil & Gas (1B2),CH4,mfm,"[-101.91949378068664, 31.301306188334063, -101.91399998404594, 31.306000229392275]",GAO,2023-05-14 20:31:24.139138+00:00,,,,,208.3885961,32.81656713,6.376,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t150714p0000-A,31.80740262,-104.1528602,2020-07-14T15:07:14+00,Oil & Gas (1B2),CH4,mfm,"[-104.15549467458365, 31.805033297243583, -104.15006185843389, 31.80965024111179]",GAO,2023-05-14 20:31:24.138161+00:00,,,,,207.7562428,55.49594678,1.806,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t150714p0000-B,31.974029,-103.896839,2020-07-14T15:07:14+00,Oil & Gas (1B2),CH4,mfm,"[-103.9016623898024, 31.967390939454845, -103.8925443763942, 31.97508538083677]",GAO,2023-05-14 20:27:47.137806+00:00,,,,,354.8096752,193.1749883,1.536,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t150714p0000-C,31.983517,-103.868474,2020-07-14T15:07:14+00,Oil & Gas (1B2),CH4,mfm,"[-103.87126039860888, 31.98079941569038, -103.86581769985482, 31.985375441356314]",GAO,2023-05-14 20:30:29.982633+00:00,,,,,393.8686948,167.5158537,1.667,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t152158p0000-A,31.974116,-103.896605,2020-07-14T15:21:58+00,Oil & Gas (1B2),CH4,mfm,"[-103.89868509655449, 31.96951332051002, -103.89209726794145, 31.975101802660287]",GAO,2023-05-14 20:27:47.129286+00:00,,,,,293.1373045,166.0302577,1.536,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t152158p0000-B,31.954893,-103.971323,2020-07-14T15:21:58+00,Oil & Gas (1B2),CH4,mfm,"[-103.97483629694436, 31.952165646873535, -103.96944263898611, 31.956782496534363]",GAO,2023-05-14 20:29:35.897691+00:00,,,,,342.0710231,142.6445899,1.387,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t152158p0000-C,32.064607,-103.75708,2020-07-14T15:21:58+00,Oil & Gas (1B2),CH4,mfm,"[-103.759436914586, 32.0617140399033, -103.75403723690933, 32.066290027109574]",GAO,2023-05-14 20:29:35.898133+00:00,,,,,129.4672107,75.75146655,2.196,,,,hrrr,Global Airborne Observatory,ASU GDCS
GAO20200714t152158p0000-D,31.896199,-104.047387,2020-07-14T15:21:58+00,Oil & Gas (1B2),CH4,mfm,"[-104.05210384394489, 31.892766996839434, -104.04552114861757, 31.898355788257703]",GAO,2023-05-14 20:26:01.109356+00:00,,,,,232.8665336,88.17351417,1.589,,,,hrrr,Global Airborne Observatory,ASU GDCS
